msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Kalamazoo-Portage, MI",28020,139600.0,131500.0,131900.0,123700.0,132000.0,143400.0,151100.0,153800.0,160100.0,171800.0,190050.0,208300.0
"Kankakee, IL",28100,157500.0,138200.0,148800.0,135100.0,136700.0,136300.0,140000.0,151100.0,147300.0,153300.0,159500.0,165700.0
"Kansas City, MO-KS",28140,159200.0,157600.0,156000.0,157400.0,160400.0,164700.0,173900.0,180700.0,196000.0,209100.0,228050.0,247000.0
"Kennewick-Richland, WA",28420,168900.0,177500.0,176100.0,172600.0,185800.0,191700.0,199000.0,228500.0,248600.0,267700.0,303050.0,338400.0
"Killeen-Temple, TX",28660,112900.0,117700.0,118600.0,127100.0,123100.0,130000.0,134900.0,142500.0,149200.0,159800.0,177550.0,195300.0
"Kingsport-Bristol, TN-VA",28700,119100.0,118800.0,115900.0,120800.0,120100.0,122800.0,124300.0,136700.0,134900.0,149200.0,156700.0,164200.0
"Kingston, NY",28740,234300.0,235200.0,220600.0,218500.0,217100.0,216900.0,224800.0,233000.0,243700.0,238900.0,270350.0,301800.0
"Knoxville, TN",28940,151400.0,152300.0,157200.0,148400.0,151900.0,158300.0,163900.0,169200.0,175700.0,186900.0,209500.0,232100.0
"Kokomo, IN",29020,99800.0,99900.0,86900.0,98000.0,101500.0,100800.0,109400.0,98500.0,122900.0,109800.0,130450.0,151100.0
"La Crosse-Onalaska, WI-MN",29100,151500.0,152900.0,156900.0,156800.0,157000.0,159000.0,165300.0,171500.0,185500.0,194700.0,206450.0,218200.0
"Lafayette, LA",29180,149300.0,153100.0,154200.0,125200.0,132000.0,147100.0,150900.0,160700.0,163500.0,166300.0,173650.0,181000.0
"Lafayette-West Lafayette, IN",29200,,,,124300.0,136300.0,138300.0,146000.0,145000.0,152400.0,150200.0,168750.0,187300.0
"Lake Charles, LA",29340,119500.0,123100.0,119400.0,114800.0,114800.0,139700.0,146600.0,163500.0,161800.0,164700.0,186100.0,207500.0
"Lake Havasu City-Kingman, AZ",29420,143100.0,119200.0,118400.0,123900.0,120200.0,139400.0,148700.0,157100.0,189300.0,186200.0,218250.0,250300.0
"Lakeland-Winter Haven, FL",29460,119100.0,109700.0,96900.0,101800.0,105400.0,123100.0,135300.0,153700.0,161300.0,175400.0,193950.0,212500.0
"Lancaster, PA",29540,187400.0,184200.0,188800.0,186500.0,188100.0,197400.0,196400.0,204200.0,220500.0,227600.0,242050.0,256500.0
"Lansing-East Lansing, MI",29620,135100.0,128900.0,124900.0,130400.0,129100.0,138500.0,142800.0,152200.0,158800.0,159700.0,169450.0,179200.0
"Laredo, TX",29700,109900.0,104900.0,106600.0,107800.0,108600.0,117600.0,114000.0,133200.0,122300.0,145100.0,149800.0,154500.0
"Las Cruces, NM",29740,145600.0,136700.0,132900.0,134600.0,135600.0,146700.0,141300.0,145200.0,144400.0,157300.0,171850.0,186400.0
"Las Vegas-Henderson-Paradise, NV",29820,170100.0,153800.0,145200.0,162300.0,188700.0,217300.0,233700.0,250000.0,286600.0,313100.0,339450.0,365800.0
"Lawrence, KS",29940,187600.0,173700.0,177700.0,186400.0,175700.0,179700.0,192500.0,211600.0,208100.0,209300.0,225100.0,240900.0
"Lawton, OK",30020,114200.0,113800.0,111900.0,110100.0,117200.0,118200.0,124900.0,133400.0,114500.0,125500.0,137950.0,150400.0
"Lebanon, PA",30140,165300.0,162200.0,162700.0,162300.0,168100.0,162700.0,168500.0,172900.0,178000.0,181300.0,197300.0,213300.0
"Lewiston, ID-WA",30300,167200.0,169700.0,168100.0,166500.0,163200.0,178500.0,179700.0,190700.0,203500.0,216600.0,253250.0,289900.0
"Lewiston-Auburn, ME",30340,158400.0,154600.0,152500.0,145900.0,153800.0,147500.0,155800.0,153500.0,158900.0,173900.0,196850.0,219800.0
"Lexington-Fayette, KY",30460,158400.0,161800.0,163600.0,164400.0,162900.0,167800.0,175600.0,184700.0,189600.0,199500.0,217700.0,235900.0
"Lima, OH",30620,110200.0,100200.0,103500.0,111200.0,98800.0,113500.0,112000.0,121500.0,118600.0,128700.0,136400.0,144100.0
"Lincoln, NE",30700,148200.0,148700.0,148000.0,153600.0,150300.0,163600.0,168000.0,178600.0,182000.0,197100.0,216550.0,236000.0
"Little Rock-North Little Rock-Conway, AR",30780,132700.0,136700.0,135600.0,137300.0,137600.0,149900.0,151700.0,155200.0,156600.0,160500.0,172100.0,183700.0
"Logan, UT-ID",30860,187000.0,179700.0,186200.0,179800.0,191700.0,200600.0,211700.0,215000.0,255900.0,272800.0,315650.0,358500.0
"Longview, TX",30980,104100.0,106100.0,100500.0,117700.0,113300.0,123900.0,121000.0,135000.0,137600.0,150400.0,153050.0,155700.0
"Longview, WA",31020,194200.0,174600.0,169800.0,179300.0,165400.0,187900.0,197000.0,208900.0,244000.0,281300.0,319900.0,358500.0
"Los Angeles-Long Beach-Anaheim, CA",31080,,,,453500.0,494900.0,540600.0,578200.0,617100.0,650300.0,666900.0,707800.0,748700.0
"Louisville/Jefferson County, KY-IN",31140,148100.0,145400.0,147300.0,148700.0,151300.0,154000.0,162100.0,168600.0,178500.0,186800.0,203650.0,220500.0
"Lubbock, TX",31180,107900.0,108500.0,108000.0,104800.0,111200.0,120700.0,131300.0,135100.0,146300.0,149900.0,162450.0,175000.0
"Lynchburg, VA",31340,157700.0,165600.0,159600.0,164400.0,164400.0,162900.0,167100.0,171500.0,172200.0,174000.0,190850.0,207700.0
"Macon-Bibb County, GA",31420,130200.0,122800.0,121100.0,118700.0,109600.0,112500.0,122000.0,118600.0,126900.0,125200.0,141600.0,158000.0
"Madera, CA",31460,203900.0,169300.0,168800.0,174700.0,201100.0,232800.0,235400.0,240800.0,273500.0,294000.0,321250.0,348500.0
"Madison, WI",31540,224000.0,218300.0,217600.0,217100.0,221100.0,228500.0,240200.0,247000.0,258700.0,276600.0,300450.0,324300.0
"Manchester-Nashua, NH",31700,257100.0,250600.0,242300.0,240800.0,244700.0,256200.0,267400.0,278400.0,283500.0,293300.0,327150.0,361000.0
"Manhattan, KS",31740,148000.0,156400.0,156500.0,168400.0,177200.0,189300.0,179400.0,189600.0,212800.0,189200.0,197750.0,206300.0
"Mankato, MN",31860,163900.0,156900.0,163500.0,165400.0,169600.0,172400.0,176500.0,188300.0,191400.0,207000.0,216050.0,225100.0
"Mansfield, OH",31900,106300.0,104700.0,96800.0,101400.0,100400.0,102600.0,104100.0,107900.0,114600.0,118600.0,133300.0,148000.0
"Mayagüez, PR",32420,94000.0,100700.0,105000.0,103500.0,104600.0,98300.0,105200.0,97900.0,94200.0,92000.0,100950.0,109900.0
"McAllen-Edinburg-Mission, TX",32580,80400.0,77600.0,80300.0,79400.0,79400.0,81700.0,85200.0,86100.0,87500.0,93400.0,100450.0,107500.0
"Medford, OR",32780,236200.0,234200.0,199400.0,199800.0,222900.0,243500.0,259900.0,291600.0,293600.0,318900.0,343800.0,368700.0
"Memphis, TN-MS-AR",32820,138700.0,133400.0,131100.0,128600.0,132900.0,139800.0,142400.0,148800.0,157700.0,169400.0,191100.0,212800.0
"Merced, CA",32900,146100.0,146700.0,138100.0,147200.0,173000.0,210100.0,231300.0,253700.0,261100.0,282900.0,314300.0,345700.0
"Miami-Fort Lauderdale-Pompano Beach, FL",33100,195700.0,174000.0,175500.0,188800.0,210000.0,241700.0,260600.0,278700.0,298800.0,315400.0,338950.0,362500.0
"Michigan City-La Porte, IN",33140,125800.0,119300.0,121700.0,125200.0,128300.0,126000.0,124200.0,131300.0,133600.0,145000.0,156600.0,168200.0
"Midland, MI",33220,126700.0,134000.0,128200.0,125700.0,126200.0,138500.0,132400.0,140200.0,146200.0,152300.0,162450.0,172600.0
"Midland, TX",33260,151000.0,141600.0,148900.0,161200.0,165600.0,195800.0,188000.0,197000.0,215800.0,263500.0,269700.0,275900.0
"Milwaukee-Waukesha, WI",33340,203600.0,198500.0,192900.0,188100.0,190400.0,198600.0,204000.0,213800.0,222100.0,231400.0,248800.0,266200.0
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,225500.0,210300.0,203700.0,206100.0,216400.0,231800.0,240500.0,254800.0,270600.0,284500.0,307450.0,330400.0
"Missoula, MT",33540,238800.0,243500.0,220700.0,242300.0,246800.0,246400.0,270300.0,295600.0,302100.0,308500.0,356900.0,405300.0
"Mobile, AL",33660,131800.0,121700.0,125500.0,121200.0,120700.0,120500.0,126800.0,131200.0,131700.0,139000.0,149050.0,159100.0
"Modesto, CA",33700,176800.0,161900.0,159800.0,175000.0,216000.0,243500.0,274300.0,288200.0,318900.0,335400.0,366300.0,397200.0
"Monroe, LA",33740,107700.0,109900.0,113600.0,122800.0,122800.0,124100.0,139000.0,136600.0,156600.0,128200.0,144250.0,160300.0
"Monroe, MI",33780,147400.0,137100.0,128100.0,132100.0,140500.0,145800.0,158800.0,165600.0,168800.0,173200.0,189150.0,205100.0
"Montgomery, AL",33860,133100.0,125400.0,123900.0,122400.0,134000.0,138000.0,135700.0,138100.0,144600.0,149500.0,154750.0,160000.0
"Morgantown, WV",34060,128400.0,153200.0,148400.0,149600.0,137400.0,163700.0,159300.0,189600.0,171600.0,192700.0,201100.0,209500.0
"Morristown, TN",34100,117900.0,114500.0,114000.0,130100.0,131100.0,134000.0,133500.0,142700.0,146700.0,145700.0,157100.0,168500.0
"Mount Vernon-Anacortes, WA",34580,278600.0,255300.0,242600.0,246600.0,258500.0,255900.0,279200.0,303400.0,336900.0,353300.0,412400.0,471500.0
"Muncie, IN",34620,94800.0,90700.0,86200.0,85700.0,88300.0,94100.0,91900.0,92100.0,96000.0,101800.0,107400.0,113000.0
"Muskegon, MI",34740,103900.0,94600.0,99900.0,96200.0,96200.0,105400.0,106500.0,119900.0,123300.0,131100.0,148300.0,165500.0
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,161300.0,162500.0,154100.0,160300.0,162000.0,177300.0,183600.0,184600.0,194700.0,212100.0,227450.0,242800.0
"Napa, CA",34900,424100.0,395700.0,396500.0,443000.0,511800.0,555900.0,599300.0,628500.0,665100.0,670000.0,709850.0,749700.0
"Naples-Marco Island, FL",34940,255500.0,242700.0,233500.0,260400.0,273100.0,315000.0,357300.0,358900.0,369700.0,370800.0,393500.0,416200.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,173500.0,170500.0,172300.0,172400.0,177600.0,192200.0,208900.0,242900.0,261900.0,285100.0,315000.0,344900.0
"New Bern, NC",35100,141400.0,146900.0,146800.0,147500.0,146700.0,149500.0,149400.0,155600.0,158900.0,153600.0,169400.0,185200.0
"New Haven-Milford, CT",35300,269200.0,254200.0,242100.0,242000.0,242700.0,244400.0,247600.0,243400.0,251100.0,251500.0,266850.0,282200.0
"New Orleans-Metairie, LA",35380,176900.0,173500.0,172400.0,173100.0,174200.0,188300.0,188100.0,193100.0,203800.0,211900.0,224000.0,236100.0
"New York-Newark-Jersey City, NY-NJ-PA",35620,426500.0,410300.0,400000.0,392700.0,396700.0,414000.0,426300.0,440900.0,457100.0,482900.0,508300.0,533700.0
"Niles, MI",35660,130500.0,124400.0,131000.0,123100.0,141600.0,141200.0,153600.0,150400.0,152900.0,156900.0,175500.0,194100.0
"North Port-Sarasota-Bradenton, FL",35840,173000.0,159900.0,160100.0,167700.0,183300.0,208100.0,227500.0,244400.0,257600.0,273500.0,299850.0,326200.0
"Norwich-New London, CT",35980,265000.0,252600.0,248200.0,241100.0,234900.0,240900.0,242000.0,239400.0,238400.0,255400.0,272400.0,289400.0
"Ocala, FL",36100,118100.0,112400.0,113200.0,107100.0,101300.0,120500.0,127000.0,137300.0,150600.0,161100.0,177200.0,193300.0
"Ocean City, NJ",36140,327300.0,323100.0,305900.0,308200.0,296800.0,311800.0,290900.0,297600.0,306900.0,320900.0,343000.0,365100.0
"Odessa, TX",36220,88000.0,90400.0,95500.0,91600.0,123700.0,126100.0,126700.0,149500.0,148000.0,164100.0,170300.0,176500.0
"Ogden-Clearfield, UT",36260,209900.0,197700.0,190400.0,199600.0,206100.0,216200.0,228100.0,251800.0,282800.0,306600.0,351000.0,395400.0
"Oklahoma City, OK",36420,127400.0,131800.0,131300.0,137100.0,139200.0,146100.0,154200.0,156800.0,160900.0,166800.0,178800.0,190800.0
"Olympia-Lacey-Tumwater, WA",36500,250200.0,244200.0,228300.0,237000.0,244100.0,244800.0,261700.0,283400.0,314900.0,333100.0,372950.0,412800.0
"Omaha-Council Bluffs, NE-IA",36540,146100.0,145900.0,144700.0,146500.0,147300.0,155200.0,164000.0,170200.0,178900.0,190800.0,210950.0,231100.0
"Orlando-Kissimmee-Sanford, FL",36740,169000.0,152400.0,143200.0,151700.0,162700.0,176100.0,201600.0,219000.0,242500.0,255500.0,279400.0,303300.0
"Oshkosh-Neenah, WI",36780,141200.0,140100.0,144200.0,143400.0,142300.0,144200.0,146300.0,157800.0,149200.0,164800.0,175800.0,186800.0
"Owensboro, KY",36980,101400.0,102700.0,109600.0,109900.0,117100.0,115000.0,133900.0,132400.0,137600.0,140900.0,150800.0,160700.0
"Oxnard-Thousand Oaks-Ventura, CA",37100,458200.0,433100.0,413100.0,443700.0,483100.0,528700.0,561400.0,592500.0,614400.0,629600.0,660300.0,691000.0
"Palm Bay-Melbourne-Titusville, FL",37340,149100.0,134700.0,126000.0,135900.0,149400.0,158800.0,175600.0,195400.0,221300.0,228500.0,249000.0,269500.0
"Panama City, FL",37460,163600.0,156000.0,156600.0,142700.0,161800.0,164900.0,174500.0,173700.0,175000.0,203500.0,223350.0,243200.0
"Parkersburg-Vienna, WV",37620,100600.0,108600.0,103300.0,103900.0,102500.0,109000.0,118300.0,129100.0,126600.0,129900.0,134800.0,139700.0
"Pensacola-Ferry Pass-Brent, FL",37860,148300.0,136000.0,132100.0,132400.0,134800.0,142700.0,153400.0,161300.0,169800.0,190300.0,216600.0,242900.0
"Peoria, IL",37900,128900.0,124800.0,134800.0,128400.0,131600.0,137100.0,136800.0,138000.0,140200.0,134300.0,138000.0,141700.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,246300.0,237900.0,235100.0,233600.0,234400.0,240900.0,245600.0,250900.0,256400.0,263700.0,282000.0,300300.0
"Phoenix-Mesa-Chandler, AZ",38060,172900.0,155600.0,156100.0,177900.0,197900.0,219100.0,231000.0,246900.0,267000.0,283500.0,328800.0,374100.0
"Pine Bluff, AR",38220,73200.0,82500.0,81300.0,76500.0,80200.0,81900.0,84700.0,82400.0,84300.0,83500.0,99350.0,115200.0
"Pittsburgh, PA",38300,122200.0,127300.0,124300.0,130700.0,134700.0,143200.0,148600.0,153300.0,160300.0,165900.0,177950.0,190000.0
"Pittsfield, MA",38340,204000.0,205900.0,206400.0,199700.0,202200.0,209400.0,198100.0,205900.0,224800.0,229900.0,244950.0,260000.0
"Pocatello, ID",38540,144100.0,141900.0,147300.0,145300.0,139600.0,151500.0,146100.0,156900.0,165800.0,171400.0,210900.0,250400.0
"Ponce, PR",38660,106500.0,107400.0,107500.0,95700.0,97400.0,91200.0,91700.0,89500.0,95100.0,95800.0,96400.0,97000.0
"Portland-South Portland, ME",38860,235500.0,230400.0,232000.0,232300.0,238700.0,245800.0,251300.0,259200.0,275600.0,284300.0,320550.0,356800.0
"Portland-Vancouver-Hillsboro, OR-WA",38900,271700.0,258800.0,249300.0,264000.0,277100.0,303100.0,345000.0,376000.0,397500.0,408600.0,445800.0,483000.0
"Port St. Lucie, FL",38940,144900.0,132800.0,133600.0,144700.0,151800.0,165800.0,183000.0,208300.0,233300.0,242600.0,262950.0,283300.0
"Poughkeepsie-Newburgh-Middletown, NY",39100,292200.0,279400.0,269900.0,,,,,,,292400.0,314950.0,337500.0
"Prescott Valley-Prescott, AZ",39150,,,,,,,,,,288500.0,325200.0,361900.0
"Providence-Warwick, RI-MA",39300,266700.0,258400.0,246500.0,246100.0,249700.0,254500.0,265300.0,277400.0,288700.0,296800.0,330400.0,364000.0
"Provo-Orem, UT",39340,223000.0,213400.0,207800.0,220700.0,237600.0,251600.0,277000.0,296600.0,330100.0,360600.0,410050.0,459500.0
"Pueblo, CO",39380,141200.0,136500.0,131300.0,141000.0,137500.0,148000.0,156600.0,163300.0,173200.0,189600.0,221400.0,253200.0
"Punta Gorda, FL",39460,147800.0,134200.0,131900.0,138000.0,146300.0,167300.0,180600.0,193600.0,206600.0,224600.0,246250.0,267900.0
"Racine, WI",39540,177600.0,171000.0,162100.0,160600.0,164400.0,162000.0,169100.0,169500.0,187300.0,200800.0,210900.0,221000.0
"Raleigh-Cary, NC",39580,207800.0,205500.0,203600.0,202900.0,212900.0,225000.0,237700.0,244500.0,267600.0,285600.0,316000.0,346400.0
"Rapid City, SD",39660,151700.0,154000.0,161600.0,157500.0,165200.0,170300.0,182500.0,192700.0,199600.0,199800.0,224600.0,249400.0
"Reading, PA",39740,175700.0,168300.0,166500.0,166900.0,168600.0,171100.0,174800.0,173700.0,186000.0,188100.0,204500.0,220900.0
"Redding, CA",39820,225600.0,203700.0,202500.0,209700.0,226900.0,238900.0,237200.0,248900.0,265000.0,279200.0,306900.0,334600.0
"Reno, NV",39900,215900.0,176600.0,177400.0,200700.0,232700.0,268100.0,297900.0,329200.0,361800.0,383000.0,420250.0,457500.0
"Richmond, VA",40060,227400.0,213900.0,207400.0,204800.0,213900.0,219700.0,227200.0,237900.0,246100.0,251200.0,275400.0,299600.0
"Riverside-San Bernardino-Ontario, CA",40140,225600.0,217800.0,214100.0,234000.0,272200.0,299300.0,318900.0,342300.0,360300.0,378500.0,415750.0,453000.0
"Roanoke, VA",40220,176300.0,168100.0,165700.0,164600.0,172100.0,172600.0,171400.0,185400.0,178300.0,191800.0,206350.0,220900.0
"Rochester, MN",40340,169600.0,167400.0,167100.0,166500.0,170200.0,173700.0,183600.0,212200.0,218000.0,226700.0,247000.0,267300.0
"Rochester, NY",40380,127400.0,129200.0,130100.0,135700.0,133400.0,138900.0,138900.0,144500.0,148000.0,150700.0,160850.0,171000.0
"Rockford, IL",40420,136100.0,127900.0,122100.0,120000.0,112600.0,122700.0,121600.0,121500.0,127100.0,132900.0,141350.0,149800.0
"Rocky Mount, NC",40580,99500.0,106100.0,96400.0,96000.0,103900.0,104700.0,108600.0,115800.0,114000.0,113900.0,132900.0,151900.0
"Rome, GA",40660,112600.0,107500.0,111000.0,115500.0,132200.0,120600.0,119700.0,135000.0,128200.0,138900.0,158900.0,178900.0
"Sacramento-Roseville-Folsom, CA",40900,279100.0,252000.0,250000.0,278500.0,314400.0,339900.0,363300.0,390000.0,415700.0,434400.0,474000.0,513600.0
"Saginaw, MI",40980,104200.0,96700.0,92200.0,95100.0,89700.0,93500.0,96200.0,104300.0,105800.0,108300.0,118450.0,128600.0
"St. Cloud, MN",41060,170700.0,164800.0,161600.0,162200.0,162900.0,168100.0,173400.0,179300.0,191800.0,204800.0,218250.0,231700.0
"St. George, UT",41100,217400.0,215400.0,182200.0,204300.0,221800.0,231400.0,266200.0,279800.0,313000.0,323800.0,383500.0,443200.0
"St. Joseph, MO-KS",41140,111200.0,107000.0,111100.0,111200.0,113900.0,112900.0,119800.0,122000.0,131700.0,122400.0,137300.0,152200.0
"St. Louis, MO-IL",41180,161400.0,157000.0,155200.0,153000.0,156100.0,164200.0,169200.0,172200.0,180700.0,184600.0,200150.0,215700.0
"Salem, OR",41420,204900.0,194600.0,189100.0,182200.0,190800.0,205000.0,228000.0,241700.0,273400.0,295000.0,327650.0,360300.0
"Salinas, CA",41500,381700.0,332300.0,318200.0,363800.0,391200.0,429100.0,481000.0,517200.0,563000.0,602900.0,643050.0,683200.0
"Salisbury, MD-DE",41540,182600.0,171300.0,171200.0,204200.0,203700.0,218200.0,229600.0,244800.0,231800.0,244400.0,268700.0,293000.0
"Salt Lake City, UT",41620,236800.0,226200.0,221100.0,225100.0,237900.0,251200.0,267800.0,294800.0,329200.0,356400.0,400300.0,444200.0
"San Angelo, TX",41660,94100.0,96700.0,103500.0,111400.0,97800.0,124000.0,140300.0,138600.0,154400.0,149700.0,156650.0,163600.0
"San Antonio-New Braunfels, TX",41700,131700.0,130100.0,132100.0,134000.0,143900.0,151400.0,160200.0,170100.0,182000.0,197600.0,215550.0,233500.0
"San Diego-Chula Vista-Carlsbad, CA",41740,407000.0,396500.0,386400.0,411000.0,457300.0,485900.0,527600.0,563800.0,606200.0,619300.0,670750.0,722200.0
"San Francisco-Oakland-Berkeley, CA",41860,588300.0,561200.0,557700.0,602800.0,657300.0,718400.0,796100.0,849500.0,910300.0,940900.0,991600.0,1042300.0
"San Germán, PR",41900,110600.0,104200.0,106600.0,98500.0,114500.0,100900.0,87800.0,94200.0,93700.0,94500.0,95400.0,96300.0
"San Jose-Sunnyvale-Santa Clara, CA",41940,631400.0,618100.0,624200.0,672900.0,735400.0,823700.0,911900.0,957700.0,1091100.0,1116400.0,1177100.0,1237800.0
"San Juan-Bayamón-Caguas, PR",41980,133000.0,133000.0,140000.0,135200.0,133800.0,126500.0,124200.0,121800.0,121700.0,120900.0,121500.0,122100.0
"San Luis Obispo-Paso Robles, CA",42020,425200.0,402200.0,410900.0,436000.0,459900.0,508200.0,547200.0,574400.0,593100.0,637000.0,666250.0,695500.0
"Santa Cruz-Watsonville, CA",42100,558000.0,532200.0,545700.0,535500.0,615200.0,668300.0,712800.0,775000.0,815100.0,839500.0,880900.0,922300.0
"Santa Fe, NM",42140,284800.0,292300.0,270200.0,263900.0,269300.0,286200.0,278000.0,292600.0,296100.0,314700.0,338450.0,362200.0
"Santa Maria-Santa Barbara, CA",42200,,,,437300.0,476400.0,547600.0,531200.0,567600.0,629400.0,593800.0,631400.0,669000.0
"Santa Rosa-Petaluma, CA",42220,414000.0,398900.0,380100.0,406900.0,469400.0,512100.0,565200.0,628400.0,655200.0,664600.0,691550.0,718500.0
"Savannah, GA",42340,172900.0,162100.0,171700.0,169300.0,165400.0,173600.0,177300.0,185000.0,205600.0,201000.0,219600.0,238200.0
"Scranton--Wilkes-Barre, PA",42540,129500.0,131300.0,133300.0,135200.0,131900.0,132900.0,138700.0,140200.0,140500.0,142000.0,150550.0,159100.0
"Seattle-Tacoma-Bellevue, WA",42660,333100.0,309600.0,293700.0,307900.0,334700.0,361500.0,391500.0,439800.0,487400.0,503000.0,570700.0,638400.0
"Sebastian-Vero Beach, FL",42680,163900.0,151600.0,139500.0,151100.0,167800.0,174000.0,183600.0,200000.0,220800.0,235300.0,257350.0,279400.0
"Sebring-Avon Park, FL",42700,108800.0,85400.0,86000.0,80500.0,80800.0,92600.0,92100.0,100200.0,105800.0,144900.0,154700.0,164500.0
"Sheboygan, WI",43100,158000.0,158500.0,145700.0,146500.0,143700.0,145000.0,154700.0,154900.0,167300.0,169100.0,183300.0,197500.0
"Sherman-Denison, TX",43300,104600.0,105800.0,105100.0,99300.0,109100.0,112300.0,125200.0,139500.0,163100.0,167900.0,195400.0,222900.0
"Shreveport-Bossier City, LA",43340,122900.0,132800.0,128600.0,121100.0,127000.0,145300.0,150900.0,149400.0,142600.0,160500.0,167850.0,175200.0
"Sierra Vista-Douglas, AZ",43420,138700.0,143200.0,140700.0,150000.0,144800.0,146900.0,130100.0,155600.0,142200.0,154000.0,164500.0,175000.0
"Sioux City, IA-NE-SD",43580,101100.0,104500.0,98500.0,110200.0,117600.0,121700.0,123700.0,136000.0,140400.0,138400.0,148850.0,159300.0
"Sioux Falls, SD",43620,153900.0,154800.0,154500.0,157200.0,162900.0,167900.0,181000.0,194700.0,199500.0,222300.0,239500.0,256700.0
"South Bend-Mishawaka, IN-MI",43780,123400.0,113600.0,118700.0,105300.0,113800.0,125900.0,128600.0,127300.0,136200.0,140700.0,152200.0,163700.0
"Spartanburg, SC",43900,128000.0,123800.0,114800.0,118700.0,115200.0,124300.0,124700.0,130800.0,147800.0,158800.0,176050.0,193300.0
"Spokane-Spokane Valley, WA",44060,187000.0,185600.0,174900.0,177600.0,181600.0,192400.0,200200.0,220800.0,239000.0,258500.0,305050.0,351600.0
"Springfield, IL",44100,120700.0,127300.0,126600.0,130100.0,131600.0,134700.0,139800.0,138100.0,143400.0,147000.0,151050.0,155100.0
"Springfield, MA",44140,220700.0,218600.0,210500.0,210900.0,214300.0,217200.0,219800.0,229100.0,237600.0,241600.0,259600.0,277600.0
"Springfield, MO",44180,129800.0,126000.0,129700.0,124800.0,130700.0,137600.0,144100.0,148200.0,150100.0,161700.0,177900.0,194100.0
"Springfield, OH",44220,102000.0,110300.0,101300.0,102300.0,100800.0,102100.0,109500.0,121000.0,119200.0,118300.0,131400.0,144500.0
"State College, PA",44300,192100.0,187800.0,196100.0,198700.0,198500.0,206600.0,224400.0,232300.0,234700.0,261400.0,267550.0,273700.0
"Staunton, VA",44420,193200.0,184800.0,177100.0,187800.0,181800.0,186900.0,194200.0,194300.0,209100.0,199900.0,222550.0,245200.0
"Stockton, CA",44700,213400.0,196800.0,190600.0,208900.0,250800.0,278400.0,316000.0,349200.0,366000.0,385600.0,421600.0,457600.0
"Sumter, SC",44940,107900.0,101400.0,107700.0,117700.0,111100.0,100900.0,110900.0,123500.0,113700.0,126600.0,136300.0,146000.0
"Syracuse, NY",45060,122700.0,125100.0,124400.0,124300.0,126900.0,131500.0,133300.0,139400.0,140000.0,142700.0,153350.0,164000.0
"Tallahassee, FL",45220,167800.0,167300.0,164900.0,159700.0,167000.0,160100.0,171600.0,182600.0,182700.0,195400.0,209550.0,223700.0
"Tampa-St. Petersburg-Clearwater, FL",45300,152200.0,137400.0,132400.0,135400.0,149500.0,165600.0,175200.0,191200.0,210000.0,224300.0,251950.0,279600.0
"Terre Haute, IN",45460,87200.0,88700.0,90300.0,89700.0,89000.0,87500.0,94500.0,88800.0,99700.0,101000.0,111200.0,121400.0
"Texarkana, TX-AR",45500,89100.0,97700.0,91400.0,104700.0,99300.0,97900.0,109200.0,116500.0,110900.0,117200.0,129000.0,140800.0
"The Villages, FL",45540,188800.0,182400.0,187700.0,218800.0,224200.0,243500.0,249500.0,259000.0,255200.0,282000.0,302600.0,323200.0
"Toledo, OH",45780,123800.0,117700.0,114900.0,110900.0,117200.0,118700.0,129200.0,130700.0,130500.0,139200.0,147550.0,155900.0
"Topeka, KS",45820,122300.0,116400.0,117100.0,117500.0,120700.0,129200.0,133900.0,132600.0,138400.0,138600.0,146700.0,154800.0
"Trenton-Princeton, NJ",45940,293600.0,282700.0,272900.0,275200.0,272000.0,283600.0,284600.0,293800.0,289700.0,291600.0,301750.0,311900.0
"Tucson, AZ",46060,173200.0,165700.0,153500.0,155300.0,158400.0,165900.0,170300.0,182300.0,198100.0,211600.0,236600.0,261600.0
"Tulsa, OK",46140,128400.0,126800.0,128400.0,128100.0,133100.0,141800.0,143400.0,150700.0,154600.0,160900.0,173500.0,186100.0
"Tuscaloosa, AL",46220,145500.0,144700.0,150200.0,139200.0,145100.0,156400.0,161000.0,158500.0,163800.0,165400.0,180400.0,195400.0
"Twin Falls, ID",46300,153800.0,153800.0,138900.0,141200.0,150700.0,138700.0,160500.0,163400.0,182200.0,194300.0,245200.0,296100.0
"Tyler, TX",46340,118800.0,120000.0,121100.0,127700.0,147000.0,145500.0,153100.0,155900.0,168300.0,167800.0,184950.0,202100.0
"Urban Honolulu, HI",46520,,,,573800.0,590600.0,629900.0,658900.0,680200.0,701200.0,739700.0,760650.0,781600.0
"Utica-Rome, NY",46540,101900.0,105900.0,110000.0,109000.0,110100.0,112200.0,120200.0,118000.0,129800.0,131800.0,142050.0,152300.0
"Valdosta, GA",46660,128200.0,129800.0,126500.0,117100.0,110900.0,129800.0,131000.0,123600.0,136900.0,131200.0,148600.0,166000.0
"Vallejo, CA",46700,262600.0,256400.0,234900.0,259800.0,304100.0,344900.0,377900.0,411700.0,442700.0,460500.0,501800.0,543100.0
