msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Kahului-Wailuku-Lahaina, HI",27980,60617.0,60147.0,61207.0,65541.0,66987.0,70468.0,72268.0,80183.0,82917.0,80754.0,78513.5,76273.0
"Kalamazoo-Portage, MI",28020,43634.0,44595.0,44326.0,45699.0,45721.0,51167.0,52045.0,55129.0,56016.0,56441.0,59284.5,62128.0
"Kankakee, IL",28100,44784.0,45669.0,51703.0,49761.0,58378.0,53850.0,54911.0,58539.0,51404.0,60923.0,62143.5,63364.0
"Kansas City, MO-KS",28140,53919.0,53376.0,54519.0,56248.0,56994.0,60502.0,61385.0,63404.0,65768.0,70215.0,72057.5,73900.0
"Kennewick-Richland, WA",28420,56407.0,59256.0,57189.0,58542.0,58020.0,61361.0,61021.0,63617.0,64908.0,68283.0,73325.0,78367.0
"Killeen-Temple, TX",28660,49778.0,46468.0,48633.0,50447.0,50478.0,48612.0,52202.0,53303.0,53686.0,54370.0,57061.5,59753.0
"Kingsport-Bristol, TN-VA",28700,34741.0,37804.0,37769.0,39128.0,39213.0,41206.0,40811.0,43516.0,41957.0,48615.0,48693.0,48771.0
"Kingston, NY",28740,51301.0,55006.0,57566.0,58429.0,58093.0,59758.0,62790.0,63621.0,63889.0,64087.0,71512.5,78938.0
"Knoxville, TN",28940,43114.0,44514.0,44766.0,45051.0,45151.0,48382.0,49862.0,51848.0,53523.0,56623.0,59607.5,62592.0
"Kokomo, IN",29020,41180.0,40126.0,39885.0,44265.0,47159.0,46793.0,45702.0,49346.0,55868.0,53440.0,54264.0,55088.0
"La Crosse-Onalaska, WI-MN",29100,47696.0,50314.0,47642.0,51024.0,50568.0,50705.0,55717.0,56552.0,60402.0,59608.0,60475.0,61342.0
"Lafayette, LA",29180,46730.0,43332.0,46813.0,48105.0,48668.0,48370.0,45409.0,47848.0,50825.0,53493.0,53712.0,53931.0
"Lafayette-West Lafayette, IN",29200,,,,48372.0,46109.0,50088.0,51410.0,52224.0,50799.0,49908.0,51733.5,53559.0
"Lake Charles, LA",29340,40194.0,40787.0,45102.0,43479.0,46336.0,46229.0,46005.0,52314.0,49072.0,51547.0,55141.5,58736.0
"Lake Havasu City-Kingman, AZ",29420,36456.0,35983.0,34445.0,39058.0,37674.0,40908.0,42423.0,42311.0,46060.0,50179.0,48397.5,46616.0
"Lakeland-Winter Haven, FL",29460,41174.0,40272.0,41325.0,42435.0,42780.0,44061.0,46355.0,48475.0,51670.0,51833.0,54106.0,56379.0
"Lancaster, PA",29540,51740.0,53387.0,54776.0,56922.0,57403.0,59262.0,61335.0,63407.0,66277.0,67376.0,71532.0,75688.0
"Lansing-East Lansing, MI",29620,47731.0,46571.0,48637.0,49383.0,49697.0,51839.0,53296.0,56440.0,59494.0,59117.0,60548.5,61980.0
"Laredo, TX",29700,35770.0,36132.0,36624.0,39991.0,38312.0,39774.0,35659.0,43408.0,46862.0,56084.0,53975.5,51867.0
"Las Cruces, NM",29740,35230.0,36101.0,37566.0,36343.0,39502.0,39902.0,37496.0,37144.0,35262.0,43038.0,44108.0,45178.0
"Las Vegas-Henderson-Paradise, NV",29820,51437.0,48215.0,49546.0,51057.0,51214.0,51552.0,54384.0,57189.0,57076.0,62107.0,62892.0,63677.0
"Lawrence, KS",29940,47263.0,47757.0,50184.0,52150.0,48565.0,52964.0,56345.0,55646.0,54668.0,64233.0,60404.5,56576.0
"Lawton, OK",30020,43817.0,44585.0,44874.0,41813.0,47584.0,47617.0,50980.0,50702.0,52034.0,51332.0,50377.0,49422.0
"Lebanon, PA",30140,51436.0,55019.0,51557.0,55973.0,54068.0,52571.0,57248.0,57372.0,61362.0,61204.0,66968.0,72732.0
"Lewiston, ID-WA",30300,39959.0,42432.0,44568.0,45417.0,44937.0,52735.0,47869.0,55116.0,51330.0,61191.0,59400.5,57610.0
"Lewiston-Auburn, ME",30340,41190.0,44689.0,44297.0,44127.0,48007.0,50338.0,49081.0,48286.0,49697.0,63813.0,63385.5,62958.0
"Lexington-Fayette, KY",30460,46257.0,47120.0,47952.0,50279.0,50270.0,53117.0,53769.0,58069.0,56784.0,60492.0,61552.0,62612.0
"Lima, OH",30620,41057.0,41307.0,41729.0,43030.0,42701.0,50332.0,47592.0,51542.0,49063.0,60429.0,55963.0,51497.0
"Lincoln, NE",30700,50091.0,49315.0,50668.0,52300.0,52046.0,54002.0,59344.0,60057.0,58506.0,61539.0,63384.0,65229.0
"Little Rock-North Little Rock-Conway, AR",30780,45991.0,46620.0,47845.0,48304.0,48330.0,49066.0,51501.0,53173.0,52102.0,56849.0,57603.0,58357.0
"Logan, UT-ID",30860,46215.0,46356.0,45813.0,47377.0,51497.0,51555.0,57414.0,52974.0,59414.0,61467.0,64244.5,67022.0
"Longview, TX",30980,41842.0,42916.0,42522.0,45175.0,49500.0,47532.0,45773.0,48259.0,51296.0,55970.0,56373.5,56777.0
"Longview, WA",31020,41054.0,42031.0,47692.0,48417.0,42223.0,49949.0,50637.0,49456.0,59225.0,55497.0,63345.5,71194.0
"Los Angeles-Long Beach-Anaheim, CA",31080,,,,58869.0,60514.0,62544.0,65950.0,69992.0,72563.0,77774.0,80138.5,82503.0
"Louisville/Jefferson County, KY-IN",31140,44678.0,47580.0,48895.0,50905.0,50932.0,52898.0,54546.0,57279.0,57405.0,61172.0,62600.5,64029.0
"Lubbock, TX",31180,42126.0,43324.0,41667.0,47172.0,45825.0,47291.0,48671.0,47276.0,49974.0,54598.0,56116.0,57634.0
"Lynchburg, VA",31340,41248.0,46734.0,43082.0,47821.0,47567.0,48090.0,48530.0,52976.0,51143.0,57736.0,58176.5,58617.0
"Macon-Bibb County, GA",31420,37507.0,36888.0,39525.0,39484.0,38146.0,40067.0,39973.0,41303.0,42615.0,48435.0,50916.0,53397.0
"Madera, CA",31460,48268.0,46570.0,42039.0,39758.0,42433.0,47150.0,51657.0,51283.0,56305.0,64827.0,64140.5,63454.0
"Madison, WI",31540,57594.0,59674.0,58894.0,59466.0,60903.0,64174.0,68497.0,71301.0,70463.0,75545.0,76138.0,76731.0
"Manchester-Nashua, NH",31700,68312.0,66609.0,69089.0,67574.0,71422.0,74323.0,76254.0,78769.0,78978.0,83626.0,87626.5,91627.0
"Manhattan, KS",31740,46150.0,42688.0,46083.0,46375.0,50323.0,50354.0,52720.0,50698.0,49200.0,59010.0,58422.5,57835.0
"Mankato, MN",31860,51127.0,50720.0,52542.0,53047.0,54055.0,52497.0,57833.0,61241.0,60255.0,63126.0,66628.0,70130.0
"Mansfield, OH",31900,41572.0,40117.0,41680.0,39455.0,41548.0,45155.0,44073.0,46032.0,49564.0,51783.0,51470.5,51158.0
"Mayagüez, PR",32420,15864.0,15447.0,16899.0,16095.0,14637.0,14176.0,15500.0,15575.0,12913.0,15746.0,16182.0,16618.0
"McAllen-Edinburg-Mission, TX",32580,33732.0,31077.0,33761.0,35098.0,34801.0,35730.0,36176.0,37106.0,39165.0,41800.0,43309.0,44818.0
"Medford, OR",32780,40177.0,39138.0,44810.0,43363.0,44918.0,43948.0,48563.0,51409.0,56546.0,56450.0,60349.5,64249.0
"Memphis, TN-MS-AR",32820,45377.0,45393.0,45687.0,46962.0,45844.0,48524.0,49809.0,50984.0,50338.0,54859.0,55349.5,55840.0
"Merced, CA",32900,42449.0,40055.0,43597.0,40687.0,44084.0,41997.0,47739.0,47735.0,57745.0,61167.0,57579.5,53992.0
"Miami-Fort Lauderdale-Pompano Beach, FL",33100,45352.0,45407.0,46648.0,46946.0,48458.0,50441.0,51362.0,54284.0,56328.0,60141.0,61977.5,63814.0
"Michigan City-La Porte, IN",33140,43765.0,48389.0,46048.0,46506.0,45744.0,45838.0,53507.0,50736.0,51584.0,56019.0,59866.5,63714.0
"Midland, MI",33220,48706.0,52591.0,52356.0,49913.0,49194.0,59292.0,57269.0,61624.0,56091.0,69872.0,68789.5,67707.0
"Midland, TX",33260,53170.0,54330.0,61331.0,71442.0,77574.0,80761.0,65224.0,75266.0,80747.0,82650.0,81564.0,80478.0
"Milwaukee-Waukesha, WI",33340,49774.0,50664.0,52605.0,51957.0,53164.0,56247.0,58029.0,59448.0,60643.0,65845.0,67147.0,68449.0
"Minneapolis-St. Paul-Bloomington, MN-WI",33460,62352.0,63352.0,66282.0,67194.0,69111.0,71008.0,73231.0,76856.0,79578.0,83698.0,85565.5,87433.0
"Missoula, MT",33540,45596.0,41931.0,45595.0,48077.0,44289.0,42815.0,46550.0,54311.0,56598.0,57347.0,62075.0,66803.0
"Mobile, AL",33660,39998.0,42372.0,39691.0,42944.0,43642.0,42699.0,45744.0,46023.0,43061.0,49561.0,49626.0,49691.0
"Modesto, CA",33700,48044.0,44076.0,46405.0,47962.0,51084.0,52363.0,54305.0,59514.0,60321.0,63037.0,68509.5,73982.0
"Monroe, LA",33740,37819.0,34036.0,34809.0,37536.0,41175.0,36346.0,38004.0,39610.0,44353.0,40136.0,42568.5,45001.0
"Monroe, MI",33780,50034.0,53744.0,50675.0,53561.0,57275.0,54396.0,60799.0,59290.0,61916.0,62839.0,64175.5,65512.0
"Montgomery, AL",33860,45513.0,45707.0,44674.0,45859.0,47159.0,45636.0,47265.0,49123.0,51943.0,53834.0,53255.5,52677.0
"Morgantown, WV",34060,43470.0,43722.0,40177.0,47051.0,41924.0,45941.0,50120.0,49475.0,50574.0,56395.0,57334.5,58274.0
"Morristown, TN",34100,37065.0,35027.0,38137.0,40957.0,38542.0,40041.0,44348.0,44840.0,47439.0,47326.0,45269.5,43213.0
"Mount Vernon-Anacortes, WA",34580,55458.0,52519.0,53400.0,52448.0,50558.0,57122.0,60983.0,66066.0,73206.0,67175.0,69911.5,72648.0
"Muncie, IN",34620,35902.0,36811.0,37032.0,36402.0,39323.0,40606.0,41041.0,41255.0,41662.0,45065.0,47781.0,50497.0
"Muskegon, MI",34740,38621.0,37626.0,40535.0,41630.0,42600.0,47453.0,44264.0,49229.0,50080.0,50366.0,52914.0,55462.0
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,41568.0,38775.0,40353.0,43540.0,43993.0,47379.0,46787.0,48727.0,51580.0,56977.0,58025.0,59073.0
"Napa, CA",34900,64401.0,61460.0,68553.0,70914.0,74123.0,75513.0,75077.0,86562.0,87025.0,92769.0,94991.0,97213.0
"Naples-Marco Island, FL",34940,52730.0,50564.0,54126.0,54406.0,58026.0,62126.0,61228.0,66048.0,69867.0,76025.0,75120.0,74215.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,47975.0,49992.0,51500.0,51996.0,52640.0,57985.0,60030.0,63939.0,65919.0,70262.0,71493.5,72725.0
"New Bern, NC",35100,41059.0,49224.0,45421.0,44560.0,42819.0,45971.0,47710.0,50977.0,48557.0,52355.0,53872.5,55390.0
"New Haven-Milford, CT",35300,57056.0,59245.0,59271.0,58571.0,60391.0,61760.0,66176.0,66863.0,67845.0,69751.0,72523.0,75295.0
"New Orleans-Metairie, LA",35380,46134.0,44004.0,44379.0,45981.0,46784.0,48343.0,48804.0,50528.0,50301.0,55710.0,56273.5,56837.0
"New York-Newark-Jersey City, NY-NJ-PA",35620,61927.0,62322.0,63982.0,65786.0,67066.0,68743.0,71897.0,75368.0,78478.0,83160.0,83784.5,84409.0
"Niles, MI",35660,40329.0,40831.0,43526.0,44747.0,44031.0,46649.0,47083.0,48629.0,51262.0,50153.0,53844.0,57535.0
"North Port-Sarasota-Bradenton, FL",35840,45283.0,45559.0,47813.0,48283.0,52077.0,53698.0,53625.0,56817.0,60921.0,65526.0,67810.5,70095.0
"Norwich-New London, CT",35980,62349.0,64788.0,66603.0,62883.0,66148.0,65764.0,70699.0,71987.0,67197.0,75633.0,77230.5,78828.0
"Ocala, FL",36100,37044.0,36255.0,37098.0,38695.0,39958.0,40050.0,39383.0,43910.0,44576.0,49576.0,52368.5,55161.0
"Ocean City, NJ",36140,53392.0,53256.0,57001.0,60560.0,56899.0,57116.0,62548.0,66953.0,67007.0,69980.0,74318.5,78657.0
"Odessa, TX",36220,42282.0,49967.0,51946.0,55710.0,58701.0,65454.0,53254.0,55380.0,64165.0,67205.0,62339.0,57473.0
"Ogden-Clearfield, UT",36260,59171.0,60922.0,61834.0,62785.0,64301.0,65538.0,70227.0,71629.0,76653.0,79251.0,80307.5,81364.0
"Oklahoma City, OK",36420,46238.0,47023.0,48557.0,50136.0,52416.0,52221.0,55065.0,56260.0,57485.0,60605.0,61210.0,61815.0
"Olympia-Lacey-Tumwater, WA",36500,61011.0,60061.0,58239.0,59785.0,61609.0,62137.0,65783.0,71765.0,72703.0,78512.0,80085.5,81659.0
"Omaha-Council Bluffs, NE-IA",36540,54060.0,55089.0,54158.0,55382.0,57527.0,61024.0,62247.0,65619.0,66241.0,70373.0,72046.5,73720.0
"Orlando-Kissimmee-Sanford, FL",36740,46478.0,46123.0,46020.0,46962.0,48270.0,51077.0,52385.0,55089.0,58610.0,61876.0,63406.0,64936.0
"Oshkosh-Neenah, WI",36780,48177.0,47763.0,51458.0,49776.0,52387.0,52136.0,56754.0,56678.0,56589.0,58347.0,61221.0,64095.0
"Owensboro, KY",36980,41021.0,45529.0,44032.0,46268.0,41827.0,47751.0,52328.0,48550.0,51459.0,52201.0,56195.0,60189.0
"Oxnard-Thousand Oaks-Ventura, CA",37100,71864.0,74623.0,71517.0,77363.0,75449.0,80032.0,80135.0,82857.0,84566.0,92236.0,94345.0,96454.0
"Palm Bay-Melbourne-Titusville, FL",37340,46262.0,46429.0,46162.0,46472.0,47907.0,50416.0,51184.0,52540.0,57888.0,57305.0,61319.0,65333.0
"Panama City, FL",37460,44881.0,44310.0,46005.0,45620.0,44638.0,48066.0,47548.0,51594.0,51842.0,59450.0,60003.5,60557.0
"Parkersburg-Vienna, WV",37620,40352.0,39314.0,42398.0,40945.0,41793.0,40547.0,46594.0,43648.0,44054.0,48680.0,51482.0,54284.0
"Pensacola-Ferry Pass-Brent, FL",37860,43974.0,45900.0,49917.0,47336.0,50003.0,50560.0,50496.0,53378.0,57998.0,56507.0,60692.0,64877.0
"Peoria, IL",37900,50983.0,50009.0,53469.0,52614.0,56186.0,56350.0,57090.0,57453.0,58603.0,60372.0,60066.0,59760.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,58095.0,58322.0,60105.0,60482.0,62171.0,65123.0,65996.0,68572.0,70747.0,74533.0,77270.0,80007.0
"Phoenix-Mesa-Chandler, AZ",38060,50385.0,50058.0,51359.0,51847.0,53365.0,55547.0,58075.0,61506.0,64427.0,67896.0,71813.5,75731.0
"Pine Bluff, AR",38220,33446.0,39004.0,36127.0,34665.0,33838.0,36538.0,37076.0,39914.0,37314.0,41541.0,44183.5,46826.0
"Pittsburgh, PA",38300,46700.0,48854.0,50489.0,51291.0,52293.0,54080.0,56063.0,58521.0,59710.0,62638.0,64623.5,66609.0
"Pittsfield, MA",38340,44190.0,42969.0,46509.0,52514.0,50211.0,50765.0,58418.0,57054.0,60476.0,58895.0,59822.0,60749.0
"Pocatello, ID",38540,39175.0,40931.0,42409.0,42174.0,44018.0,41530.0,48429.0,51612.0,50748.0,51612.0,56043.5,60475.0
"Ponce, PR",38660,16745.0,16003.0,16922.0,15550.0,16698.0,15728.0,17533.0,16109.0,17607.0,16061.0,17533.5,19006.0
"Portland-South Portland, ME",38860,56530.0,55861.0,53701.0,54766.0,59573.0,62074.0,63422.0,68570.0,69980.0,71913.0,75235.5,78558.0
"Portland-Vancouver-Hillsboro, OR-WA",38900,53078.0,54921.0,56978.0,59168.0,60248.0,63850.0,68676.0,71931.0,75599.0,78439.0,81191.0,83943.0
"Port St. Lucie, FL",38940,41346.0,44534.0,42316.0,45322.0,47483.0,48002.0,48746.0,51392.0,55714.0,62608.0,63189.5,63771.0
"Poughkeepsie-Newburgh-Middletown, NY",39100,67269.0,66734.0,66612.0,,,,,,,85152.0,87092.5,89033.0
"Prescott Valley-Prescott, AZ",39150,,,,,,,,,,53816.0,55523.0,57230.0
"Providence-Warwick, RI-MA",39300,51935.0,53553.0,54243.0,55055.0,55836.0,58965.0,61948.0,65226.0,65083.0,70967.0,72377.5,73788.0
"Provo-Orem, UT",39340,54201.0,58398.0,58218.0,60051.0,60890.0,65092.0,69288.0,70196.0,75344.0,79152.0,82890.5,86629.0
"Pueblo, CO",39380,38326.0,40965.0,41262.0,41218.0,41047.0,40050.0,44677.0,43148.0,48468.0,51276.0,53982.5,56689.0
"Punta Gorda, FL",39460,42031.0,41190.0,45247.0,43698.0,43039.0,45492.0,44200.0,52070.0,52927.0,54652.0,56968.5,59285.0
"Racine, WI",39540,51377.0,52582.0,51904.0,54209.0,54525.0,57232.0,55706.0,60897.0,59759.0,60779.0,64768.5,68758.0
"Raleigh-Cary, NC",39580,57840.0,59197.0,60319.0,61710.0,62313.0,65778.0,71685.0,72576.0,75165.0,80096.0,82699.5,85303.0
"Rapid City, SD",39660,47074.0,50364.0,50383.0,48641.0,49808.0,52809.0,51097.0,56318.0,59833.0,58361.0,60851.5,63342.0
"Reading, PA",39740,51759.0,52307.0,52022.0,56043.0,56059.0,56122.0,59286.0,61058.0,62564.0,67708.0,68183.0,68658.0
"Redding, CA",39820,41023.0,42062.0,45442.0,40332.0,43706.0,46693.0,46724.0,52439.0,56280.0,63091.0,62108.0,61125.0
"Reno, NV",39900,50699.0,50768.0,49108.0,53948.0,52728.0,56611.0,58056.0,61360.0,63466.0,72132.0,74157.0,76182.0
"Richmond, VA",40060,55325.0,54798.0,56769.0,57286.0,60936.0,60713.0,62929.0,67633.0,67703.0,68324.0,71237.5,74151.0
"Riverside-San Bernardino-Ontario, CA",40140,53548.0,52042.0,51695.0,53220.0,54586.0,56087.0,58236.0,61994.0,65671.0,70954.0,73986.0,77018.0
"Roanoke, VA",40220,45569.0,50246.0,46974.0,47890.0,51318.0,50571.0,50551.0,54233.0,55151.0,60471.0,60050.5,59630.0
"Rochester, MN",40340,59702.0,65564.0,63733.0,62645.0,66214.0,65627.0,70078.0,71985.0,72129.0,75926.0,78180.0,80434.0
"Rochester, NY",40380,50211.0,50579.0,50701.0,51857.0,51086.0,53667.0,55134.0,56969.0,60190.0,62104.0,64310.0,66516.0
"Rockford, IL",40420,45457.0,45191.0,50647.0,48027.0,48385.0,51036.0,50324.0,55484.0,55829.0,61078.0,58912.0,56746.0
"Rocky Mount, NC",40580,38077.0,39765.0,37319.0,36949.0,40407.0,37324.0,38972.0,42784.0,46733.0,46466.0,49117.5,51769.0
"Rome, GA",40660,36934.0,40963.0,37841.0,37296.0,41752.0,40510.0,49865.0,45854.0,38462.0,50880.0,55852.5,60825.0
"Sacramento-Roseville-Folsom, CA",40900,56233.0,55151.0,56813.0,57027.0,60015.0,62813.0,64052.0,67902.0,73142.0,76706.0,80563.5,84421.0
"Saginaw, MI",40980,41938.0,40434.0,40318.0,41548.0,44931.0,43383.0,45849.0,45331.0,48990.0,48303.0,49454.5,50606.0
"St. Cloud, MN",41060,50085.0,51848.0,54573.0,55513.0,55390.0,54157.0,56620.0,61943.0,60759.0,66076.0,65858.5,65641.0
"St. George, UT",41100,49058.0,45854.0,43837.0,51063.0,49981.0,54913.0,55056.0,54842.0,56333.0,63595.0,62390.5,61186.0
"St. Joseph, MO-KS",41140,43178.0,44416.0,43784.0,45024.0,47402.0,49263.0,49211.0,47309.0,53321.0,50425.0,52563.5,54702.0
"St. Louis, MO-IL",41180,50912.0,51164.0,52243.0,54449.0,55535.0,56483.0,59780.0,61571.0,62790.0,66417.0,68303.0,70189.0
"Salem, OR",41420,45584.0,45652.0,45656.0,47232.0,49508.0,52448.0,55903.0,56163.0,57091.0,65689.0,65677.0,65665.0
"Salinas, CA",41500,54534.0,53179.0,58109.0,57052.0,57864.0,60494.0,63876.0,71274.0,70681.0,77514.0,79838.5,82163.0
"Salisbury, MD-DE",41540,47128.0,44793.0,49357.0,50009.0,54128.0,54233.0,54738.0,59273.0,59214.0,61283.0,64876.5,68470.0
"Salt Lake City, UT",41620,57419.0,57005.0,60061.0,61520.0,62642.0,65792.0,68196.0,71510.0,73730.0,80196.0,80751.5,81307.0
"San Angelo, TX",41660,38234.0,43165.0,44910.0,46010.0,45284.0,48441.0,49096.0,50894.0,51851.0,55097.0,58199.5,61302.0
"San Antonio-New Braunfels, TX",41700,50225.0,48699.0,51486.0,51716.0,52689.0,55083.0,56105.0,56774.0,57379.0,62355.0,64565.0,66775.0
"San Diego-Chula Vista-Carlsbad, CA",41740,59923.0,59477.0,60330.0,61426.0,66192.0,67320.0,70824.0,76207.0,79079.0,83985.0,87494.0,91003.0
"San Francisco-Oakland-Berkeley, CA",41860,73027.0,71975.0,74922.0,79624.0,83222.0,88518.0,96677.0,101714.0,107898.0,114696.0,115350.5,116005.0
"San Germán, PR",41900,14383.0,15743.0,15350.0,17645.0,13566.0,14403.0,16077.0,14719.0,16737.0,16491.0,17472.5,18454.0
"San Jose-Sunnyvale-Santa Clara, CA",41940,83944.0,84012.0,90737.0,91533.0,96481.0,101980.0,110040.0,117474.0,124696.0,130865.0,135378.5,139892.0
"San Juan-Bayamón-Caguas, PR",41980,20897.0,20776.0,21299.0,21574.0,21295.0,21059.0,22455.0,21560.0,22757.0,23137.0,24089.5,25042.0
"San Luis Obispo-Paso Robles, CA",42020,53978.0,54195.0,60264.0,58158.0,63474.0,62648.0,70564.0,71880.0,71148.0,77265.0,78940.0,80615.0
"Santa Cruz-Watsonville, CA",42100,61071.0,62513.0,67769.0,68438.0,65368.0,65139.0,77613.0,79705.0,86941.0,89269.0,91601.0,93933.0
"Santa Fe, NM",42140,47080.0,49959.0,50720.0,51833.0,52809.0,55676.0,57863.0,58821.0,60193.0,61298.0,64319.5,67341.0
"Santa Maria-Santa Barbara, CA",42200,,,,62421.0,63833.0,63625.0,67436.0,71106.0,77472.0,75653.0,80249.5,84846.0
"Santa Rosa-Petaluma, CA",42220,59055.0,61020.0,59941.0,61029.0,67771.0,66674.0,73929.0,80409.0,81395.0,87828.0,91061.5,94295.0
"Savannah, GA",42340,46755.0,46785.0,47059.0,48958.0,51809.0,51390.0,56535.0,56610.0,58178.0,60371.0,63308.0,66245.0
"Scranton--Wilkes-Barre, PA",42540,42368.0,43901.0,42883.0,45333.0,45257.0,49670.0,47422.0,50891.0,54115.0,54304.0,57739.0,61174.0
"Seattle-Tacoma-Bellevue, WA",42660,63088.0,64085.0,65677.0,67479.0,71273.0,75331.0,78612.0,82133.0,87910.0,94027.0,97874.0,101721.0
"Sebastian-Vero Beach, FL",42680,47335.0,39767.0,40413.0,42401.0,46238.0,49379.0,49072.0,49177.0,57508.0,59782.0,59377.0,58972.0
"Sebring-Avon Park, FL",42700,34561.0,33652.0,34733.0,33811.0,36120.0,34242.0,36490.0,35543.0,39796.0,48698.0,48631.0,48564.0
"Sheboygan, WI",43100,49440.0,50935.0,51899.0,50678.0,54042.0,57047.0,54059.0,58361.0,60896.0,60706.0,61447.0,62188.0
"Sherman-Denison, TX",43300,45577.0,44574.0,47475.0,44378.0,52058.0,48126.0,52095.0,56718.0,51158.0,57476.0,60197.5,62919.0
"Shreveport-Bossier City, LA",43340,40762.0,43634.0,44118.0,41583.0,42157.0,43292.0,40445.0,38627.0,41969.0,47447.0,47805.5,48164.0
"Sierra Vista-Douglas, AZ",43420,45213.0,40903.0,43252.0,46647.0,45688.0,43291.0,45508.0,51816.0,50495.0,48484.0,52542.0,56600.0
"Sioux City, IA-NE-SD",43580,44038.0,46431.0,44879.0,47270.0,49981.0,52698.0,56687.0,57207.0,61576.0,60132.0,62182.0,64232.0
"Sioux Falls, SD",43620,52050.0,55609.0,51745.0,55952.0,58849.0,59844.0,63931.0,64882.0,61196.0,65566.0,70756.0,75946.0
"South Bend-Mishawaka, IN-MI",43780,41991.0,43880.0,44769.0,40784.0,46610.0,47207.0,49117.0,51880.0,54715.0,53471.0,56443.5,59416.0
"Spartanburg, SC",43900,41850.0,40167.0,40879.0,41062.0,43161.0,44028.0,46554.0,50074.0,51853.0,55339.0,57905.5,60472.0
"Spokane-Spokane Valley, WA",44060,47039.0,49078.0,47624.0,47485.0,49320.0,47548.0,52955.0,53321.0,58546.0,59646.0,62464.5,65283.0
"Springfield, IL",44100,50423.0,51280.0,55621.0,55366.0,55021.0,57824.0,53798.0,61573.0,63521.0,62205.0,65500.5,68796.0
"Springfield, MA",44140,49209.0,50229.0,51531.0,52397.0,50916.0,53393.0,54855.0,55379.0,57857.0,62346.0,63933.0,65520.0
"Springfield, MO",44180,40084.0,41439.0,42263.0,41034.0,41248.0,44786.0,45337.0,48151.0,46905.0,47034.0,51965.0,56896.0
"Springfield, OH",44220,39580.0,41292.0,39178.0,43742.0,41729.0,47963.0,46811.0,46665.0,49875.0,50128.0,54779.5,59431.0
"State College, PA",44300,44746.0,46988.0,50809.0,53207.0,51367.0,56337.0,60266.0,55895.0,57333.0,60706.0,63747.5,66789.0
"Staunton, VA",44420,46292.0,44358.0,45943.0,49767.0,52603.0,49834.0,51147.0,54249.0,52625.0,57844.0,59166.0,60488.0
"Stockton, CA",44700,50011.0,50853.0,50722.0,51432.0,51659.0,53705.0,59518.0,61164.0,64119.0,68997.0,74839.0,80681.0
"Sumter, SC",44940,36457.0,42009.0,39667.0,39780.0,36633.0,41169.0,40614.0,45585.0,45994.0,49263.0,46236.5,43210.0
"Syracuse, NY",45060,49694.0,51391.0,51259.0,51496.0,51915.0,56371.0,56702.0,56780.0,58715.0,61213.0,62754.5,64296.0
"Tallahassee, FL",45220,41511.0,43950.0,44715.0,44420.0,44242.0,44295.0,50654.0,50825.0,50682.0,52729.0,55837.0,58945.0
"Tampa-St. Petersburg-Clearwater, FL",45300,43547.0,43832.0,44402.0,45880.0,46876.0,48911.0,51115.0,52212.0,54912.0,57906.0,60428.5,62951.0
"Terre Haute, IN",45460,41200.0,43378.0,41039.0,40629.0,41953.0,40974.0,46951.0,43843.0,50256.0,50129.0,50284.5,50440.0
"Texarkana, TX-AR",45500,40547.0,41740.0,38556.0,40382.0,40773.0,38814.0,42513.0,47722.0,45212.0,51544.0,50807.0,50070.0
"The Villages, FL",45540,45026.0,43996.0,45173.0,52891.0,50942.0,51335.0,54562.0,54057.0,53895.0,60287.0,62447.5,64608.0
"Toledo, OH",45780,41583.0,42067.0,43334.0,42792.0,45603.0,47093.0,48822.0,50389.0,51321.0,53563.0,55877.0,58191.0
"Topeka, KS",45820,45360.0,46469.0,48464.0,50369.0,54388.0,51674.0,56548.0,56834.0,54618.0,59567.0,58520.5,57474.0
"Trenton-Princeton, NJ",45940,70956.0,73890.0,67991.0,70857.0,74961.0,72417.0,77650.0,79173.0,80632.0,79492.0,83577.0,87662.0
"Tucson, AZ",46060,44274.0,44112.0,44762.0,43824.0,45856.0,47099.0,47560.0,51425.0,53464.0,56169.0,58418.0,60667.0
"Tulsa, OK",46140,44519.0,46093.0,47969.0,48327.0,50740.0,51352.0,51623.0,52275.0,55633.0,57859.0,58777.5,59696.0
"Tuscaloosa, AL",46220,41047.0,40465.0,38749.0,44895.0,44143.0,46470.0,46086.0,51164.0,50939.0,49721.0,51859.5,53998.0
"Twin Falls, ID",46300,41505.0,40498.0,41383.0,44424.0,44625.0,45640.0,50924.0,51460.0,52292.0,56667.0,56093.0,55519.0
"Tyler, TX",46340,43209.0,43814.0,46286.0,47745.0,43958.0,49060.0,52572.0,54339.0,58226.0,59584.0,61349.5,63115.0
"Urban Honolulu, HI",46520,,,,73388.0,74634.0,77273.0,80513.0,81284.0,84423.0,87470.0,89087.0,90704.0
"Utica-Rome, NY",46540,46625.0,45111.0,46633.0,43396.0,47736.0,48935.0,52534.0,52214.0,55286.0,57778.0,59045.5,60313.0
"Valdosta, GA",46660,36028.0,32446.0,36456.0,35104.0,36340.0,36740.0,39734.0,40391.0,35186.0,43787.0,43010.0,42233.0
