zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,total_weight,Median Rent,Median Price,rent_price_ratio
78665,0.2981562056188726,5.898424600368178,-3.163105086213748e-06,0.004011879557051316,0.2582631036745343,0.32344764374521046,0.46027204161522683,0.7185351452897611,0.7185351452897611,1680.290784966469,443908.1209309581,0.0037852219991888997
78717,0.29882708633933475,6.195776500174452,-3.449589633760757e-06,0.0039050286864071313,0.2610392167921485,0.28478287173542527,0.43499802514204705,0.6960372419341956,0.6960372419341956,1813.47205753184,609195.3223718031,0.0029768318812288
78758,0.2664566799117516,6.171136353096505,-2.7305559066387506e-06,0.004459452845188772,0.12709005539097634,0.38182571528340614,0.5661389811089664,0.6932290364999427,0.6932290364999427,1610.4813973063974,417808.3545333951,0.0038545935710284436
78613,0.2811405502696546,5.889280129888722,-3.310930473897104e-06,0.00416645486697139,0.1878521012727553,0.30349670760930186,0.4968345787823437,0.684686680055099,0.684686680055099,1624.9725032041804,499216.8304242959,0.0032550435084952537
78640,0.26852787141810236,6.221382289385536,-2.0381877595140236e-06,0.004345283607731504,0.13566067269223184,0.4752696960657284,0.5391339116057502,0.674794584297982,0.674794584297982,1654.8222222222223,334834.1523117241,0.004942214558452852
78750,0.282011198318802,5.782911225613679,-5.559672996921767e-06,0.004039600286840679,0.19145485418596814,0.0,0.46682897631422404,0.6582838305001921,0.6582838305001921,1644.8283846872082,633162.410221769,0.002597798539731847
78704,0.3252030416361477,5.877474360343051,-2.9827858465168677e-06,0.0032648983023937286,0.370183261710669,0.3477840428688444,0.28358451046500843,0.6537677721756774,0.6537677721756774,2024.1403412274,828888.1510361141,0.002441994542565502
78726,0.2801857648587093,5.258722201050481,-3.53384553836415e-06,0.003934299211433528,0.1839011868657856,0.2734114544291085,0.44192154132151995,0.6258227281873056,0.6258227281873056,1528.9001240694788,741756.3065845721,0.002061189248406019
78752,0.25689860693243916,6.01643527433357,-4.037946784085081e-06,0.004264134211605362,0.08753862550534011,0.20537651187273812,0.5199392044207196,0.6074778299260597,0.6074778299260597,1632.3442697653225,443317.1510569227,0.0036821139580853405
78735,0.2851576374718287,5.836770295680827,-2.8508092435788056e-06,0.0037496574844813058,0.2044748601871473,0.3655959817916193,0.3982472313183117,0.602722091505459,0.602722091505459,1780.244560994561,854483.7683447431,0.002083415305176772
78759,0.25981198733858113,5.435158538386921,-1.4699402074265471e-06,0.004010053473177622,0.09959423139086869,0.5519620071683912,0.4598401080836897,0.5594343394745583,0.5594343394745583,1558.2050734945472,694428.7333869387,0.002243866070884928
78748,0.2698289077841269,5.1619246680501645,-4.624187372454632e-06,0.003779272388786803,0.14104437803962325,0.12625580925099678,0.4052522053981323,0.5462965834377556,0.5462965834377556,1554.1936319718927,454937.6018074767,0.0034162786848065505
78754,0.26267436709675707,5.45853266820344,-2.0735578556829254e-06,0.0038058400155563626,0.11143879593401407,0.4704960469595393,0.41153639038023837,0.5229751863142524,0.5229751863142524,1637.8101851851852,394531.59007985,0.004151277683122169
78751,0.2525052230532472,5.955859298317519,1.7207910139661456e-07,0.003826460699946685,0.06935874606367408,0.7735736185272721,0.4164139127984201,0.4857726588620942,0.4857726588620942,1777.073888888889,657698.0072864807,0.0027019602753864352
78729,0.24819408881899924,5.031675082587584,-3.4499429984588336e-06,0.0038545390260856477,0.051519216718953625,0.28473518062746006,0.42305543170319915,0.4745746484221528,0.4745746484221528,1491.139078590786,476062.332591685,0.0031322349543452003
78701,0.34805432128312463,5.290656073767834,-1.4048574841750085e-06,0.002065989063866243,0.46474215310129424,0.5607457572095126,0.0,0.46474215310129424,0.46474215310129424,2834.865325888582,732330.4593912498,0.0038710192776155532
78741,0.23574385795097177,4.7840013992671055,-2.18199209221934e-06,0.0035502272341370873,0.0,0.4558614529835845,0.3510749115977287,0.3510749115977287,0.3510749115977287,1522.1785048126342,409867.5403252489,0.003713830335538928
