msa_name,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,avg_insurance,prop_tax,Jobs,Median Rent,Median Price,rent_price_ratio
"Columbia, SC",37.099096261107405,1033.529827056965,1.5198827082083066e-06,0.00560928462277536,0.15472733171097094,0.566132552598371,0.6068734070887262,0.6068734070887262,0.6068734070887262,4319.0,0.0057,433800.0,1493.6250179330352,248386.99636799356,0.006013297957515378
"Boston, MA",98.02035144438699,2989.5743844186472,4.4716756261289774e-07,0.005583150883010673,0.34688815427502356,0.45660187600767466,0.6049264334077222,0.6049264334077222,0.6049264334077222,2746.0,0.0123,1931100.0,3079.325954400825,721178.6944309538,0.004269851533579438
"Los Angeles, CA",152.9067917321645,4168.908508861298,6.394993472355525e-07,0.005574771738499909,0.5200136665708833,0.47624010949968226,0.6043021839134409,0.6043021839134409,0.6043021839134409,2598.0,0.0076,6273400.0,2924.553381752241,1010073.0992598324,0.002895387852518113
"Richmond, VA",53.237988713653706,1519.9934195141784,1.0021502477594675e-06,0.005568527808564848,0.2056334208850044,0.5132689504400816,0.6038370087276826,0.6038370087276826,0.6038370087276826,3430.0,0.0082,724100.0,1630.087015609046,367065.2336323767,0.004440864637269383
"Sacramento, CA",92.00038564251605,2431.768246461992,-1.280477611605897e-06,0.005550206281158915,0.3278996817490589,0.2801988993014922,0.6024720478772136,0.6024720478772136,0.6024720478772136,2598.0,0.0076,1095100.0,2257.290357841637,590018.0704427218,0.003825798684687526
"San Francisco, CA",176.4481777785562,4941.1626640528975,-2.494804729091523e-06,0.005173582249400724,0.5942690655012409,0.15620878754931236,0.5744134124094495,0.5744134124094495,0.5744134124094495,2598.0,0.0076,2472300.0,3023.5909346900467,1265181.2847778692,0.0023898479775733526
"Springfield, MA",44.67274197661239,1293.1587767690535,1.422286207250182e-06,0.0049029666254747336,0.17861649791612796,0.5561673620939576,0.554252444166998,0.554252444166998,0.554252444166998,2746.0,0.0123,331500.0,1861.018664857386,343195.36369579803,0.005422621811718174
"Oxnard, CA",115.35818380281727,3357.8477367128817,2.6695768652930006e-07,0.004859655355738936,0.4015759987301394,0.4382013623794214,0.5510257378851668,0.5510257378851668,0.5510257378851668,2598.0,0.0076,318700.0,3019.2431142585933,898423.0705033406,0.003360602831099457
"Minneapolis, MN",52.59132409701389,1410.6667033641202,-8.804468526839386e-07,0.004769209019450339,0.20359367951259286,0.32104444889750544,0.5442874509854453,0.5442874509854453,0.5442874509854453,4308.0,0.0112,1993500.0,1655.4321563696042,382267.44623823854,0.004330560116118017
"Jackson, MS",23.934665541483096,658.0013228608547,-5.8049351025851355e-08,0.004294074925458333,0.11320343618288295,0.4050161865512244,0.5088897779283327,0.5088897779283327,0.5088897779283327,4700.0,0.0081,286500.0,1330.664573425718,193253.42843241023,0.006885593617766598
"Virginia Beach, VA",40.59871353079239,1171.7103589455207,1.6711700969032833e-06,0.004174354146307407,0.165765996807067,0.5815799060840002,0.49997053375681544,0.49997053375681544,0.49997053375681544,3430.0,0.0082,820400.0,1696.5153931302723,351779.2192959188,0.004822670868750645
"Urban Honolulu, HI",132.2350229844503,3516.0018443075323,-1.7735765660318231e-07,0.004081049584972299,0.4548097558099496,0.3928340900399262,0.49301930798994154,0.49301930798994154,0.49301930798994154,1154.0,0.0028,463200.0,2696.7146143172727,1078145.286280673,0.0025012534475944816
