zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
30314,0.48328936045852194,16.357620422253007,-1.2154743265972906e-05,0.009242757602974213,-14.91250192084777,654.8933146957877,-2.138398856961563e-05,0.002778445230865748,1.0,0.4765624982876513,0.9603604860359486,1.0,0.0,0.42379927794891126,0.29247810325585344,0.0,1.0,2045.3968253968253,251078.38382888996,0.008146447313404583
30310,0.39154197021484893,14.710679818121056,-8.435865077821348e-06,0.009244046829364881,-8.54378350255943,870.6405560993438,-2.0260139201977543e-05,0.0030949134152941627,0.907922764366679,0.535585081438638,0.9604659619122018,0.907922764366679,0.040744936762332776,0.4536279296362683,0.3290462455913762,0.0,0.907922764366679,1816.425339366516,299349.3876703975,0.006067910656181179
30680,0.3819658878718977,12.827408507190338,-2.625056224496102e-06,0.007260501384735112,41.20819393555678,2065.96223940594,-2.420871396051619e-05,0.006866857158974891,0.8983122545963826,0.6278088466086257,0.7981855467929441,0.8983122545963826,0.3590414983901693,0.34882681969617896,0.7648972489066931,0.0,0.8983122545963826,1952.6825396825395,332775.0829305793,0.005867874849541819
30354,0.3616701748701682,14.8898292150391,-3.0518097415552884e-06,0.009727269411087041,-0.2215961329408905,896.435076009701,-2.3884358106539993e-05,0.0041089775289707775,0.8779435755152315,0.6210358108512697,1.0,0.8779435755152315,0.09398751648224526,0.35743571166125127,0.44622213457765186,0.0,0.8779435755152315,1757.888888888889,234302.69322611936,0.007502640557325547
30517,0.3307679124375835,11.942647375034975,-5.767605360302788e-06,0.005445527533690139,36.48888736361606,2222.3631431007566,-2.5704167048670435e-05,0.005471461254607167,0.8469302148948291,0.5779332232915836,0.6496965314413693,0.8469302148948291,0.32884894861695046,0.3091352466385872,0.6036581779476763,0.0,0.8469302148948291,2363.388888888889,441198.6867002099,0.005356745067772126
30115,0.3190125458426179,10.89160328644986,2.673878539412193e-06,0.00523617974034063,68.6262311380817,3375.006475916686,-1.89983155071224e-05,0.007085756876371609,0.8351325860244497,0.7119086212962944,0.6325690958683466,0.8351325860244497,0.5344529577437782,0.4871186273832359,0.7901912797661508,0.0,0.8351325860244497,2261.504761904762,527785.8732479425,0.0042848906659583045
30534,0.31644816146277605,4.451884149535545,1.0490407622909665e-06,0.002144069898696173,53.108653383468614,2725.426572315106,-1.793707110669568e-05,0.007187837690912986,0.8325589823048235,0.6861207040925127,0.3795933598926759,0.8325589823048235,0.4351766696760417,0.515285649127453,0.801986796470673,0.0,0.8325589823048235,2199.111111111111,420628.8150529724,0.005228151359136352
30215,0.3099568121395598,11.829795446193371,-4.9441931802646955e-06,0.005859567059410955,53.86995238845265,2315.3155806246473,-1.4354839209875283e-05,0.0054770644085679185,0.8260442956240959,0.5910016572130479,0.6835704748348345,0.8260442956240959,0.4400472068513433,0.6103634687983946,0.6043056267012837,0.0,0.8260442956240959,2241.84126984127,457276.203503731,0.0049025977137316275
30317,0.3076241797522444,10.196218778340203,-1.3442151686614947e-05,0.005070805549621582,43.66881381749624,2195.071607873411,-5.7031817969089234e-06,0.004198797910978826,0.8237032770795649,0.4561299466653047,0.6190392862072892,0.8237032770795649,0.3747837238900223,0.839991462478789,0.4566009488645721,0.0,0.8237032770795649,2197.6310606060606,556765.8370355346,0.003947137044735381
30060,0.3070317841969678,9.683472610099182,-8.9248218326252e-06,0.005807337937531639,34.29466122637539,1931.3362919872936,-1.903984791541843e-05,0.0061583761993393065,0.8231087517749598,0.527824813621963,0.6792974375808423,0.8231087517749598,0.31481102146548484,0.4860162948318523,0.6830317286151196,0.0,0.8231087517749598,1833.4497354497355,343385.35585051443,0.005339335834251153
30344,0.2990114210672615,9.89461743497284,2.266929329330397e-07,0.006261980092083962,23.53453610550846,1713.3580210862888,-2.795345080420422e-05,0.007312424808584854,0.8150595542577619,0.6730691625572314,0.7164932163673654,0.8150595542577619,0.2459713289544221,0.2494358744434929,0.8163829338278168,0.0,0.8150595542577619,1727.9787878787877,261484.23042916076,0.006608347987344185
30168,0.29595143398570756,9.09473772962101,-1.301037210592962e-05,0.005123877966845473,39.707734942725885,1992.9065477092022,-3.0336451092283104e-05,0.007699550567266591,0.8119885660716691,0.4629827514398986,0.6233813162433507,0.8119885660716691,0.3494420620888546,0.186187464460077,0.8611156132622109,0.0,0.8119885660716691,1926.488888888889,289516.04855587863,0.00665416959957252
30087,0.29399864673923776,11.471361416830101,-2.82380646584669e-06,0.006048006040078618,25.597144952674203,1891.4679389600944,-2.8788415145320985e-05,0.0057547553156782946,0.8100287582672467,0.6246544672358977,0.6989872912683527,0.8100287582672467,0.2591672125723672,0.2272746656376559,0.6363930247910264,0.0,0.8100287582672467,2083.6666666666665,359191.9798512909,0.005800983272313947
30041,0.2853855265831619,10.607242965236546,-1.0362290592298713e-05,0.0048162230738887325,104.56225842422222,4830.398756312657,-1.7900917165260485e-05,0.008451326684824964,0.8013846726748088,0.5050106435679161,0.5982110516156051,0.8013846726748088,0.7643596772901547,0.5162452290829608,0.9479839223814163,0.0,0.8013846726748088,2361.09561965812,645057.8431219342,0.0036602851121551377
30071,0.284813108165817,11.101408465776618,-7.731071446850085e-06,0.006202447872895452,43.47981575999624,2200.0958392109064,-2.277373492830649e-05,0.006835536899723271,0.8008101963288907,0.5467709118379293,0.71162268856119,0.8008101963288907,0.37357457734039184,0.38691332039902737,0.7612781688390795,0.0,0.8008101963288907,1961.355555555556,355577.619458314,0.005515970207977319
30263,0.2760743991097451,8.51254925402461,4.103194080489873e-06,0.005093027044225606,55.48035584452024,2260.6219560532095,-2.262213526316032e-05,0.007591674917845975,0.792040070325852,0.7345933910317038,0.6208573001976793,0.792040070325852,0.45035003116696926,0.3909370034100955,0.8486504989263893,0.0,0.792040070325852,1816.25,331598.6755811868,0.00547725348063195
30019,0.27528863407129966,8.89795267212476,-2.5740427519835035e-06,0.0038840660342463864,27.36162276953938,2249.07598902674,-2.343627674653263e-05,0.005316401971382472,0.7912514803462873,0.6286184850992835,0.5219482002859078,0.7912514803462873,0.2704557532715858,0.3693284645515666,0.5857409584026974,0.0,0.7912514803462873,2421.440740740741,459425.7464126863,0.005270581284675423
30045,0.2751080499682658,8.93473538722401,-1.9606280952863813e-06,0.004076343995553467,24.29359287519295,2046.2852098725916,-2.488739017603228e-05,0.005553850261331212,0.7910702470167886,0.6383540332267514,0.5376790964262893,0.7910702470167886,0.2508275210559607,0.33081373268998304,0.6131782910996785,0.0,0.7910702470167886,2337.3396270396274,401585.4671024369,0.005820279413755319
30127,0.2746017941829468,9.379180509060056,-2.74252023951408e-06,0.004840879528610824,26.920165392292276,1755.4060965622625,-2.381299772126528e-05,0.005180816517089788,0.7905621711673094,0.6259445667793654,0.6002282777489932,0.7905621711673094,0.26763145617791195,0.3593297235617149,0.5700739547822342,0.0,0.7905621711673094,2077.9986504723347,366718.0004590798,0.005666475733045474
30008,0.2672826586160881,9.894732430750116,-8.09214811503488e-06,0.006131916134445772,34.3868833921563,1888.7148435810511,-2.230534587319479e-05,0.006139573487638293,0.7832167222293943,0.5410402380719216,0.7058522536938237,0.7832167222293943,0.31540102813025406,0.39934507004574366,0.6808590608032878,0.0,0.7832167222293943,1800.3949494949495,336830.9359355915,0.0053450997441613236
30078,0.2625204558177837,8.664910997191487,-1.5712613400025066e-06,0.0043581260575188486,24.5189767251012,1895.4860566635227,-2.377657423197881e-05,0.005484442781083427,0.778437398610177,0.6445337009994663,0.5607326191538402,0.778437398610177,0.25226945177241256,0.3602964577224037,0.6051582033254994,0.0,0.778437398610177,2119.711688311688,375898.6072115773,0.005639051722047463
30228,0.2615124676432382,6.529974488041969,5.151380357098386e-06,0.0033219037232575595,36.62412963503146,1880.171477206006,-2.7191300895936017e-05,0.006387117200330805,0.7774257865695868,0.7512292308034818,0.4759558417852959,0.7774257865695868,0.32971418357232085,0.26966447874040284,0.709462927370011,0.0,0.7774257865695868,2073.939271255061,323450.81470830087,0.006411915434887407
30046,0.25935658081805146,8.318410483495494,-4.541549746509766e-06,0.0046045338665997625,31.213143125575854,2042.9054180508979,-2.4044055985379404e-05,0.006453253796153863,0.7752621490135292,0.597392040104511,0.5808920572219411,0.7752621490135292,0.29509649620267614,0.35319708988481,0.7171050619309075,0.0,0.7752621490135292,1938.1630591630592,348720.89602264576,0.005557920621531082
30180,0.25671234588430303,9.326995929959677,3.853449692046646e-06,0.005046021055292171,28.9805156808378,1661.745085293936,-2.3037425018897582e-05,0.005668215585768454,0.7726084076654868,0.7306296798834478,0.6170115847300244,0.7726084076654868,0.2808128902909314,0.37991458899236236,0.626393292379579,0.0,0.7726084076654868,1993.7060606060604,319037.0799208491,0.0062491358719202325
30294,0.25623627029662316,9.116627759780831,-8.975439634695417e-06,0.004825841497491899,27.162864193717244,1776.857502254414,-3.5762183002926405e-05,0.006560424031285017,0.7721306205159052,0.5270214548453491,0.5989979666718448,0.7721306205159052,0.26918416218041913,0.042180383109229024,0.7294886651025366,0.0,0.7721306205159052,2037.3939393939395,299456.6640763953,0.006803635329598722
30047,0.2519519492097619,9.547561042331704,-8.672082158037422e-06,0.005126781188524669,40.463489540833805,2367.796562820328,-2.1074289019495895e-05,0.00650454801658509,0.7678308966633137,0.5318360631720122,0.6236188384138454,0.7678308966633137,0.35427712799777034,0.4320191695769747,0.7230321485892602,0.0,0.7678308966633137,2003.9166666666667,400695.6795253609,0.005001093770315621
30040,0.2506085491497071,8.94434511418201,-1.0789113383214297e-05,0.004097004731496171,97.59086265169734,4574.3457636851,-1.906162339740775e-05,0.00866207972322985,0.7664826668820529,0.49823650836020367,0.539369419587036,0.7664826668820529,0.7197590117808981,0.48543834080501613,0.9723365982118584,0.0,0.7664826668820529,2323.1357298474945,597860.6799350361,0.0038857476462575325
30331,0.25040841254278773,9.855520073913356,3.166773285099481e-06,0.005445996920267725,9.667717705483561,1250.3842926643115,-2.8795951808710926e-05,0.004572980158443578,0.7662818107545356,0.7197313892494638,0.6497349335101841,0.7662818107545356,0.15725604878419008,0.22707463126150468,0.4998379956136173,0.0,0.7662818107545356,1961.9421245421245,294806.561855202,0.006655015112946357
30223,0.24659312350720633,8.442045119093445,-1.4592680567678087e-05,0.007169679591530242,25.014674765922088,1222.956264390014,-2.1521111856741263e-05,0.006230848543692141,0.7624528051925743,0.4378698200587074,0.7907551154191308,0.7624528051925743,0.25544076254483755,0.4201598197726861,0.6914059637960434,0.0,0.7624528051925743,1275.5555555555557,214748.37095427705,0.005939768250102998
30213,0.2440182731625393,9.082665303991462,-1.7770543317086645e-05,0.0042668713463677056,18.05349204872169,1694.47144514039,-3.0247125935118762e-05,0.005423787052224711,0.7598686978814371,0.387433731840766,0.5532667693305913,0.7598686978814371,0.21090543675795762,0.18855828841273292,0.5981493871616359,0.0,0.7598686978814371,2273.7831649831646,340309.4902652124,0.006681515591031987
30273,0.24309006345224932,9.949896264867633,-1.3646804180367794e-05,0.005897254855544479,26.66635163468799,1652.2391075925532,-3.218196076742453e-05,0.007199767501169952,0.7589371511204391,0.4528818922202657,0.6866538381215375,0.7589371511204391,0.26600764039210173,0.1372048633476756,0.8033652952297202,0.0,0.7589371511204391,1849.732142857143,255713.55803863224,0.0072336099698620294
30106,0.24256344769131766,8.318391827019415,-2.688524718532124e-07,0.004499419377400316,33.41705765394806,1869.5639818810387,-2.7999257445319776e-05,0.0066683352246345315,0.7584086420982343,0.6652043258028919,0.5722922931033435,0.7584086420982343,0.3091964064499636,0.24822009732767242,0.741957886566705,0.0,0.7584086420982343,1983.019047619048,309518.3428498897,0.006406790076996416
30012,0.2379457403920587,8.247971304919762,-1.3419501196829151e-05,0.005331238875022327,26.067669717139793,1750.2349787214987,-3.607764653056048e-05,0.007291165235501958,0.7537743334606772,0.4564894342175058,0.6403461981670553,0.7537743334606772,0.26217747311681355,0.03380750685301175,0.8139263737919574,0.0,0.7537743334606772,1672.696428571429,267907.46413401165,0.006243560379992694
30014,0.23758588845934525,8.573271254311472,-4.510968398689937e-06,0.005366808838314492,29.884359474763436,1615.779996187687,-2.2728548727279452e-05,0.005827343911673384,0.7534131878072307,0.5978773988748832,0.6432562945424407,0.7534131878072307,0.2865953814936787,0.3881126301021979,0.644780692938706,0.0,0.7534131878072307,1728.8869047619046,302030.74773643987,0.005724208272564943
30120,0.2375153358574887,10.819188193854078,-1.720553771975819e-05,0.006208870146009665,32.414906724347844,1804.1028797853894,-2.5755180789987632e-05,0.0062404366504812975,0.7533423815583725,0.3964009763058683,0.7121481159718931,0.7533423815583725,0.30278497897412804,0.3077812652556394,0.6925138769166855,0.0,0.7533423815583725,1918.4888888888888,316999.9972349123,0.006052015475152184
30102,0.23345543094410118,10.813387909107028,-2.0971728933315404e-05,0.005202880188423255,44.98978604798849,2307.7942889738692,-2.0700923631810667e-05,0.006587591596096589,0.7492678806884728,0.3366274847263595,0.6298447493588845,0.7492678806884728,0.38323486373656457,0.4419288482421712,0.7326278981307586,0.0,0.7492678806884728,2251.1515151515155,385691.1301797543,0.0058366691349690854
30117,0.2272709135284813,7.874345209638075,-1.6193626315665996e-05,0.00595415364317811,29.40230920813976,1606.6450868157003,-2.1118000587757768e-05,0.006471514713806655,0.7430611290212702,0.4124610949673912,0.6913089161798532,0.7430611290212702,0.28351138462965564,0.4308589988441907,0.719215125023381,0.0,0.7430611290212702,1397.1666666666667,272978.8591217204,0.005118222968481506
30114,0.22701468391938961,8.371847653021362,1.6053531328941552e-06,0.003896724294733114,52.016697633270645,2727.3693574419294,-1.979841714364912e-05,0.006553712706506119,0.7428039782289707,0.694949977731123,0.5229838144544843,0.7428039782289707,0.4281907009038441,0.46588272716593443,0.7287131663577958,0.0,0.7428039782289707,2283.060606060606,457934.5917863925,0.004985560486169953
30236,0.22608840590877452,7.683786606775365,-1.0417094564100315e-05,0.004929803035877352,32.90727018455325,1818.7892135675615,-3.238329910724649e-05,0.007393502644885935,0.7418743701123928,0.5041408457904653,0.6075034040699665,0.7418743701123928,0.3059349562117061,0.1318610411391161,0.825751540228075,0.0,0.7418743701123928,1685.979797979798,274449.11039564665,0.006143141785190283
30238,0.22064442031320367,9.3956056106627,-7.023163296135136e-06,0.005633391715862117,22.933426456918973,1627.429751680347,-3.660967189519885e-05,0.007332555628239222,0.7364108125862716,0.5580061730040398,0.6650663217083116,0.7364108125862716,0.24212562986546954,0.019686753887701993,0.8187090655360681,0.0,0.7364108125862716,1812.6134453781517,248252.7995899136,0.007301482393642248
30518,0.2197160004818883,7.374471918203317,-6.39576066327385e-06,0.0035167601373460723,43.586754442245024,2693.312514728125,-2.1937650460655018e-05,0.006369720542451917,0.7354790549488324,0.567963725307093,0.4918976896781915,0.7354790549488324,0.3742587353702337,0.40910425904696923,0.70745273015974,0.0,0.7354790549488324,2210.723776223776,465002.4722097482,0.00475421940386284
