zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,total_weight,Median Rent,Median Price,rent_price_ratio
80227,0.2897689867923394,7.537791755896793,-6.061282565886851e-07,0.004796511651608309,0.40258215433274736,0.16747133125573382,0.6461410629334876,0.6461410629334876,0.6461410629334876,1834.1546031746032,559715.4125190553,0.0032769413922689866
80232,0.33745326368071554,8.677853839960452,2.8966338127080665e-07,0.004792541989183819,0.5614255404079252,0.3330900659029473,0.6452309023661507,0.6452309023661507,0.6452309023661507,2117.055555555555,547121.8500851028,0.003869440701785635
80022,0.35014535251605305,9.57173038525298,3.3669258035001023e-07,0.0047824002039942625,0.6037047674095497,0.34178507500303373,0.6429056031404556,0.6429056031404556,0.6429056031404556,2335.3012820512818,495485.8795278046,0.004713154054514755
80012,0.24510451830282232,6.574929403747936,8.704907121570636e-08,0.004761300956112532,0.25379819712331275,0.29562965185741297,0.6380679868978383,0.6380679868978383,0.6380679868978383,1607.273137973138,438078.6867058931,0.0036689142538728235
80126,0.3939235319744273,10.76034946980498,1.7447810631192536e-06,0.004683727931271438,0.7495363646392457,0.6021199820633472,0.6202821147632598,0.6202821147632598,0.6202821147632598,2601.0978835978835,771791.2340575288,0.003370209156073415
80221,0.35255095874647385,8.965871245568364,1.2415089336709045e-06,0.004595713099503831,0.6117181979182702,0.5090723471673424,0.6001021546937406,0.6001021546937406,0.6001021546937406,2276.269841269841,478116.7241119064,0.0047609082185902886
80602,0.44213123233506263,11.527611032232436,1.4583398028826185e-06,0.004562782401581548,0.9101233517944926,0.5491611944768684,0.5925518344149072,0.5925518344149072,0.5925518344149072,2930.555555555555,663786.2042758845,0.004414908801475407
80246,0.23969921821616547,6.619529909484354,-2.2795972565934886e-07,0.004525645768313414,0.23579234226832751,0.23738914576622866,0.5840371811295829,0.5840371811295829,0.5840371811295829,1696.0191885964912,615253.9568443681,0.002756616466630069
80601,0.2825903822452546,8.080930816845628,1.5023441580772935e-06,0.004500665996878776,0.37866915977852816,0.5572969543101745,0.578309841998518,0.578309841998518,0.578309841998518,2072.8703703703704,511482.3645070458,0.004052672221393503
80233,0.2759349029780072,7.496384128045935,5.415023849744554e-07,0.004494009721306673,0.3564987729812728,0.3796514037916088,0.5767836972276977,0.5767836972276977,0.5767836972276977,1928.2084249084248,482508.635546016,0.003996215368718588
80011,0.27616739251168854,6.823546099712894,1.254817150551497e-06,0.004477774829105759,0.35727323003854194,0.5115328412677796,0.5730613760033338,0.5730613760033338,0.5730613760033338,1759.924074074074,432509.68379362935,0.004069097502366713
80014,0.29625008559656546,7.689322543292635,-5.229082202533122e-07,0.004463333927016204,0.424171653990275,0.18285749532854634,0.5697503791897001,0.5697503791897001,0.5697503791897001,1989.5369963369965,410621.74374609214,0.004845181792338855
80228,0.3065144259374993,7.2949114324307,6.138634234752627e-07,0.00440315786916211,0.4583636913236422,0.3930298984412114,0.5559532677228163,0.5559532677228163,0.5559532677228163,1912.7895622895624,657365.7988055841,0.0029097795561695626
80134,0.35349129980633254,8.912070549752043,1.434359113496223e-06,0.004384314454753244,0.6148506132081807,0.544727516750614,0.5516328669141396,0.5516328669141396,0.5516328669141396,2333.746723646724,700533.9143342655,0.0033313829293540207
80210,0.3135829814166476,8.36195327792476,7.446730687960757e-07,0.0043456026152774874,0.48191009613956315,0.41721468318585536,0.5427570517912853,0.5427570517912853,0.5427570517912853,2209.2066916823014,838888.0696265466,0.002633493992429513
80013,0.34277131231001084,8.76057997803546,2.6318530279889153e-07,0.004320574756244778,0.5791407477406728,0.3281946575657062,0.5370186871797482,0.5370186871797482,0.5370186871797482,2329.542857142857,500600.6633780335,0.0046534953458175505
80130,0.3849643056309206,9.700555538025757,1.4469119232256413e-06,0.004297636877951171,0.7196918552562492,0.5470483471488763,0.5317595114391561,0.5317595114391561,0.5317595114391561,2600.3009259259256,709124.1840830259,0.003666918974549423
80020,0.35381984067476446,8.61250370200595,6.56648964058834e-07,0.004277809116212476,0.6159450314821113,0.40094031733011776,0.527213420375649,0.527213420375649,0.527213420375649,2311.3912393162395,589925.8067419598,0.003918104976762388
80031,0.32541407976529557,7.868244690556428,-3.346675433715687e-07,0.004193412463395871,0.521321236358527,0.21766043542830585,0.507863033064371,0.507863033064371,0.507863033064371,2153.0756410256413,533066.7718992048,0.004039035547750773
80237,0.2629035579747964,6.784961875528977,9.956002622092516e-07,0.004153051295720816,0.3130894334568553,0.46360744072595794,0.49860906148157774,0.49860906148157774,0.49860906148157774,1873.4275556906657,548550.4817012119,0.0034152327236695356
80111,0.30063135637391525,7.514360321163391,-1.052889090522855e-06,0.004132179569204136,0.43876631560621143,0.08487180601020235,0.4938236111292934,0.4938236111292934,0.4938236111292934,2083.467291811042,934272.6010690848,0.0022300421626695864
80238,0.38881298117749696,10.335417615844614,2.812750213961823e-06,0.00407461945996099,0.7325123633066073,0.7995718134149468,0.4806262819656042,0.4806262819656042,0.4806262819656042,2892.9206349206347,818575.7255793642,0.00353409042623773
80110,0.2641190641329886,6.778554445120335,-7.607458225824276e-08,0.004011450859473812,0.3171384644281007,0.2654704809770709,0.46614304306281945,0.46614304306281945,0.46614304306281945,1925.852525252525,512282.555817001,0.003759356049477671
80234,0.23543223054339407,6.048488790405928,-7.777060168771494e-07,0.004010084599582033,0.22157837459360175,0.13574912002759595,0.46582978824534177,0.46582978824534177,0.46582978824534177,1719.829131652661,554178.602931084,0.0031033842204595797
80223,0.26983104889354786,7.264855722246553,2.115589329814955e-06,0.003997820455434983,0.33616593133718203,0.6706769916751084,0.46301787650042403,0.46301787650042403,0.46301787650042403,2072.3504428341384,478689.170390252,0.004329219399604657
80112,0.3129865254351683,7.084443778790209,7.381362611002022e-07,0.003960788900192728,0.4799232129586617,0.41600612332274955,0.45452731540869756,0.45452731540869756,0.45452731540869756,2037.1833333333327,664815.8555908833,0.0030642821109052817
80211,0.32087213431025235,8.037087063656452,4.4370296607980686e-07,0.003948622470058266,0.5061913436029614,0.3615697257294329,0.45173780744315034,0.45173780744315034,0.45173780744315034,2313.4495546287712,748295.0501985754,0.0030916274990925707
80206,0.24735387984954138,6.596678811776554,6.894798895366029e-07,0.0039075218391712175,0.2612911534582604,0.40701027389715805,0.4423142924119264,0.4423142924119264,0.4423142924119264,1914.5670995671,890782.1279111682,0.002149310184361969
80222,0.2502176317901038,6.180937091032947,2.2014413111275058e-07,0.0038769479790531376,0.2708307351569227,0.3202369762354522,0.43530434574767574,0.43530434574767574,0.43530434574767574,1805.7339031339036,593675.4707707042,0.003041617840113414
80124,0.3087334747176682,6.931822488133534,5.866342462355027e-07,0.0038541661188958203,0.4657556713453409,0.3879956229586788,0.4300809417025721,0.4300809417025721,0.4300809417025721,2043.6777777777777,826742.125838485,0.0024719652161247644
80021,0.2746068238048065,6.605490476732199,1.8914541499925235e-07,0.0037482843146974887,0.3520747446303564,0.3145057683055887,0.40580445854740727,0.40580445854740727,0.40580445854740727,1993.2929970972425,576364.8336088862,0.0034583876060173815
80247,0.25305316820431256,6.381782780022449,3.9437614793111925e-07,0.003712315774174113,0.28027632675993136,0.3524499205641605,0.39755762449746995,0.39755762449746995,0.39755762449746995,1945.125730994152,313925.19059277495,0.00619614414288077
80209,0.2917952535068207,7.311392008344885,6.861741983194335e-07,0.0036878145536225603,0.4093319487518399,0.40639910007795366,0.3919400070748711,0.3919400070748711,0.3919400070748711,2236.0388593380617,972485.8285914764,0.0022993022557220018
80205,0.273077993181987,6.714410753920075,2.0801762187620532e-07,0.0036157299079672277,0.3469819834790749,0.31799496254547915,0.3754125054966038,0.3754125054966038,0.3754125054966038,2097.2572159848582,617489.6757185891,0.0033964247475785315
80204,0.2578472663945161,6.445580573838127,-3.007897559868641e-07,0.0035549802814809034,0.29624617760807215,0.2239239414068939,0.36148388673869786,0.36148388673869786,0.36148388673869786,2037.5061235905985,564307.0904381634,0.0036106335683440574
80218,0.18811829544758366,4.549464218104045,1.1475445233143952e-06,0.0031827573187090336,0.06396865185936103,0.4916997059331566,0.2761409465223538,0.2761409465223538,0.2761409465223538,1586.0067204301076,532837.0948041053,0.002976532106896939
80216,0.2240171076491108,5.18213355785094,-1.199100302663411e-06,0.0030457101605048586,0.18355291019918957,0.057839497465977635,0.24471889952573408,0.24471889952573408,0.24471889952573408,1901.8135100193924,389568.5775011782,0.0048818452510165315
80203,0.1689151105822456,3.8940178511596506,-2.0524312260504352e-07,0.0026581517916404087,0.0,0.24158911247090467,0.15585987143666377,0.15585987143666377,0.15585987143666377,1605.9360269360268,396733.3813613791,0.004047897410158187
80202,0.1862904792404635,4.099615028474863,1.5398900541707809e-06,0.0019783694572571443,0.05787992546131366,0.5642386397863393,0.0,0.0,0.0,2243.616838023088,634180.7000963641,0.0035378194853330747
