zipcode,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
80128,100.06781667762753,2836.7516206095174,-1.7144765890914052e-06,0.006568971101817982,0.3974950397606063,0.5497125872278937,0.6542569030451602,0.6542569030451602,0.6542569030451602,2069.769841269841,611229.6133616004,0.003386239468808877
80227,92.21297610134843,2588.6588081647465,-2.3495499131364543e-06,0.006533929894720082,0.34072257825740293,0.4442872346085755,0.6477449323459691,0.6477449323459691,0.6477449323459691,1834.1546031746032,559715.4125190553,0.0032769413922689866
80020,96.60346491091684,2724.4377897658715,-2.097422788915936e-06,0.006520474098850891,0.3724557311458532,0.48614160003293283,0.6452443407370768,0.6452443407370768,0.6452443407370768,2311.3912393162395,589925.8067419598,0.003918104976762388
80131,85.78198357661506,2400.6619258450364,-1.4519405983866465e-06,0.0064897988468730055,0.2942412688034094,0.5932948766224769,0.6395437282692413,0.6395437282692413,0.6395437282692413,,521466.30009187217,
80241,88.5594206507871,2483.085552459532,-2.1036813749846735e-06,0.006480803575015895,0.3143157614477524,0.48510264339877224,0.6378720693391965,0.6378720693391965,0.6378720693391965,1966.852965747703,539856.8499691602,0.003643286115310126
80228,107.8176069100036,3022.4380390738415,-1.8417037053790242e-06,0.00648034983419671,0.45350822848835143,0.5285922486944966,0.6377877472748535,0.6377877472748535,0.6377877472748535,1912.7895622895624,657365.7988055841,0.0029097795561695626
80005,108.54831320638712,3035.873155989667,-1.7024651490583353e-06,0.006472696809483989,0.45878955720262976,0.5517065464338742,0.6363655282128735,0.6363655282128735,0.6363655282128735,2233.6111111111118,660862.5267317886,0.0033798422830193606
80234,90.80786348474878,2546.5756600835284,-1.8794352262158577e-06,0.006470392104483244,0.3305668403835532,0.5223286272535114,0.6359372275726245,0.6359372275726245,0.6359372275726245,1719.829131652661,554178.602931084,0.0031033842204595797
80832,73.41725932269316,1867.3674292540043,-1.7630355087011073e-06,0.006469011233906876,0.20487270366366503,0.5416515633605098,0.6356806100221056,0.6356806100221056,0.6356806100221056,,407135.09023610334,
80116,183.42831019490762,4771.202438730427,-1.2367505019825951e-06,0.006433198236371482,1.0,0.6290175104265271,0.6290252117092243,0.6290252117092243,0.6290252117092243,,1043272.3493750138,
