zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
89521,0.3496016015549245,8.679857731977147,-1.6802675874442684e-06,0.004258365257990109,142.82942809995362,3199.894020229562,-4.082969037792201e-06,0.005829764511274042,1.0,0.8578436769282055,0.07998547617494194,1.0,1.0,0.006961058705402092,0.654893795810347,0.0,1.0,2351.2410216718267,663268.3570493973,0.003544931695718927
89509,0.314761299928309,8.829174334692638,-3.283241582814727e-06,0.006206551734181061,129.99019505417468,3117.886065489367,-3.787526968577963e-06,0.005886155167819938,0.7333441578440805,0.3279241666455736,1.0,0.7333441578440805,0.8221218712407969,0.2826675334676787,0.7659580863905123,0.0,0.7333441578440805,1729.75,640202.2979072727,0.0027018803363472745
89436,0.2990418408743531,7.736079385644315,-2.260083119284959e-06,0.004088991167755262,116.37561899814688,2532.137757199517,-4.065945215662608e-06,0.005497255376963909,0.6130327541946369,0.6661652320035432,0.0,0.6130327541946369,0.6335019354501422,0.02284768581579701,0.0,0.0,0.6130327541946369,2162.0302287581703,550782.4565598816,0.00392537961768416
89523,0.2933708720900021,7.964721031040867,-1.6528393636638456e-06,0.004639223176119004,130.13827355531342,2906.955081009958,-3.686945083371335e-06,0.005740020204586451,0.5696290841220498,0.8669110423100657,0.25984239463453523,0.5696290841220498,0.8241733899411827,0.3765305268762252,0.4781377804276652,0.0,0.5696290841220498,1994.1296296296296,610004.9031006907,0.003269038690497981
89503,0.2919833334586113,7.322296608805089,-1.2502534348420505e-06,0.005144869814607373,93.66139419401541,2165.5073323057013,-3.083695679813769e-06,0.005705353278995166,0.5590093344355335,1.0,0.4986297268626954,0.5590093344355335,0.3188130603461031,0.9394827391310637,0.40985949226377905,0.0,0.5590093344355335,1676.9583333333333,456174.73855200986,0.0036761315163052113
89434,0.26805361373030473,8.552877645064243,-2.677290069019329e-06,0.005314695215679315,93.06843677266644,2145.5663094881465,-3.0188464781774543e-06,0.005645004293556682,0.3758593825467102,0.5282427809043577,0.5788283307489532,0.3758593825467102,0.31059807147820395,1.0,0.29099906989038987,0.0,0.3758593825467102,1864.649704326175,455781.620626282,0.004091103326553604
89502,0.24139202013938385,6.062844496774416,-4.275192060927953e-06,0.004735092068984566,85.73217943358462,2036.2734781261108,-4.090428382334686e-06,0.006004985235510966,0.171800595444398,0.0,0.3051156653903169,0.171800595444398,0.2089596229105251,0.0,1.0,0.0,0.171800595444398,1494.1535087719296,410974.7078580977,0.003635633726851713
89512,0.239458812475654,6.5059295328081985,-2.0221996557728583e-06,0.00545319543047418,70.64948593764512,1657.6859860139116,-4.073450269936347e-06,0.005720277703318866,0.15700448021098817,0.7448059890293834,0.6442338813578963,0.15700448021098817,0.0,0.015843970799126448,0.43925391150555504,0.0,0.15700448021098817,1424.875,348388.49592452333,0.004089902556107054
89431,0.2189451668601856,5.9940867332672445,-3.4682777912119445e-06,0.0049566736542256806,77.41420977352094,1816.922899454944,-3.5204197919865817e-06,0.005669124051837541,0.0,0.2667539310574739,0.40975568785499616,0.0,0.09372027232529803,0.531931892594248,0.3385041710279943,0.0,0.0,1418.135714285714,384604.8459278157,0.0036872538900663662
