zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
92672,0.7348809864445094,18.574818644772446,-7.322184472806039e-08,0.006877182334357236,448.8999532662025,10913.15398840401,3.4277989787867356e-06,0.008584628889355768,0.24308536150399876,0.3016838196007898,0.7698522424027313,0.7698522424027313,0.5601498940211288,0.5810534236049911,1.0,1.0,1.7698522424027314,3355.032352941176,1661680.2750229323,0.002019060106430447
91104,0.6761153008050936,17.441171205395758,4.498998770202497e-06,0.009072185851934544,243.54996524522275,5442.27586164348,2.046693721861817e-06,0.005335080587351848,0.22322108793396683,1.0,1.0,1.0,0.34273603052405544,0.46431075927309595,0.7392135502507904,0.7392135502507904,1.7392135502507904,2635.555555555555,1215165.7848202542,0.0021688855862127513
92629,0.9245299975619735,23.03946914711496,3.925390064946875e-07,0.006596087327597536,426.3884674686824,9661.980278473795,3.0688894458884542e-06,0.007535215936476926,0.3071914771416005,0.37281956872524324,0.7403792210797686,0.7403792210797686,0.5363159062645855,0.5507153628999343,0.915781317011555,0.915781317011555,1.6561605380913236,4303.16875,1627077.0110573114,0.002644723464689421
92660,0.8183285772992234,21.369511454587272,2.097520324262142e-06,0.006247244768899859,749.8516393441498,18167.621001903964,4.754610117220383e-06,0.007882048354428866,0.2712927372107891,0.6332217106488923,0.7038028183561058,0.7038028183561058,0.8787818522050276,0.6932066911342594,0.943615707065041,0.943615707065041,1.6474185254211469,4170.561918445539,2953438.178807234,0.0014121040177417388
92602,0.627962963744063,15.746385010224609,9.999769548492282e-07,0.00579940827957899,466.6278604498578,12433.227382626252,8.384078864475127e-06,0.008157681345153664,0.206944392001483,0.46559368958443936,0.656846828098199,0.656846828098199,0.5789192780842155,1.0,0.9657361196283962,0.9657361196283962,1.6225829477265954,3272.858761528327,1966134.500942028,0.001664615904944556
92604,0.5435912778199872,15.384650163646693,2.502428577051951e-06,0.006345597844897986,294.87778385418005,7900.326717206893,7.766075688951432e-06,0.0074334107008731535,0.1784246490167006,0.6950634300919493,0.7141152118044528,0.7141152118044528,0.3970792494168185,0.9477611594666966,0.9076111273446965,0.9076111273446965,1.6217263391491494,2973.077777777778,1342981.3700815851,0.00221378929299456
92606,0.6139924294341963,15.488864765847854,2.3188560140657787e-06,0.005813137657492871,327.04083967874135,9064.832246279242,8.031332819599129e-06,0.008079465029754462,0.20222200150384587,0.6670263553733786,0.6582863636227584,0.6582863636227584,0.4311318164321889,0.9701829292844397,0.9594590148403728,0.9594590148403728,1.6177453784631313,3213.2354052149403,1444091.38346563,0.002225091460281133
90630,0.5050275362202441,15.389312517427316,2.790627163939209e-06,0.0070624141716864475,215.8994789956169,5385.2341346539715,1.772480940640299e-06,0.006316539225538401,0.16538913850259349,0.7390800586278443,0.7892739388399164,0.7892739388399164,0.31346113695802647,0.4411319823383562,0.8179786862146183,0.8179786862146183,1.6072526250545347,2742.069444444444,1041652.23805658,0.0026324231295853096
92677,0.6286852432872457,15.169911487468003,1.2956231970960085e-06,0.005718940931066377,358.6349437192044,8810.44913672935,4.945777075779626e-06,0.007982863239409634,0.20718854057702854,0.5107478000315545,0.6484097665301082,0.6484097665301082,0.46458200695503327,0.7093657347426525,0.9517064179862471,0.9517064179862471,1.6001161845163554,3183.0382996633,1417893.9551449455,0.0022449057548439236
92691,0.5972886287524073,14.941916893708216,1.793612986839578e-06,0.005977703490847406,275.0363489147433,7036.13204708258,3.692496191843488e-06,0.007611386117999932,0.1965756985161072,0.5868058814626967,0.6755412141140574,0.6755412141140574,0.3760721723330447,0.6034278644656942,0.9218942131343447,0.9218942131343447,1.5974354272484022,3023.6661616161614,1173122.6828281626,0.0025774509400216445
92620,0.628474085231306,15.063967957819386,1.581113591439437e-06,0.005462218622700252,373.85770928817965,10034.440126454121,7.66589690222418e-06,0.007751761233672226,0.20711716386553333,0.5543508057718178,0.6214922408302537,0.6214922408302537,0.4806990776564106,0.9392932035209521,0.9331597567259685,0.9331597567259685,1.5546519975562223,3285.3923778851317,1651338.5111513184,0.001989532948998171
91356,0.5932626644284579,17.21180082727073,1.8395676470876726e-06,0.006450608288465892,323.6500636982338,7265.107207056162,2.0588436219120104e-06,0.006392119165349437,0.1952148217417796,0.5938245460282692,0.7251256352128502,0.7251256352128502,0.42754183956742325,0.4653377712956147,0.8240442135875842,0.8240442135875842,1.5491698488004344,3280.259259259259,1398012.0157451734,0.002346374152950898
90265,2.9741074824404814,76.7919119445222,-2.048494676557868e-06,0.00789093444815737,756.8131839847505,13382.897454832164,2.037921683940168e-06,0.004467419840990758,1.0,0.0,0.8761449083972287,0.8761449083972287,0.8861523728016283,0.46356927264602027,0.6695810522538473,0.6695810522538473,1.545725960651076,12502.942307692309,3516315.3295285422,0.003555694281083906
92651,1.3893755473100133,33.30775081487086,-1.829055287935368e-06,0.006403613684825307,732.0162813415127,15642.705267093063,3.9209528752690554e-06,0.006223308276663657,0.46432091530837954,0.03351502226108777,0.7201982159351853,0.7201982159351853,0.8598987048156514,0.62273895011525,0.8104966099676517,0.8104966099676517,1.530694825902837,6389.167548500882,3074071.737611212,0.002078405481020346
