zipcode,trend_coef_Median Rent,average_value_Median Rent,pct_coef_Median Rent,average_pct_Median Rent,trend_coef_Median Price,average_value_Median Price,pct_coef_Median Price,average_pct_Median Price,normalized_trend_coef_Median Rent,normalized_pct_coef_Median Rent,normalized_average_pct_Median Rent,Median Rent_weight,normalized_trend_coef_Median Price,normalized_pct_coef_Median Price,normalized_average_pct_Median Price,Median Price_weight,total_weight,Median Rent,Median Price,rent_price_ratio
37207,0.4493994852735913,11.48442916926061,-7.372259474525387e-07,0.006590967043582789,97.3505433650214,2232.255783721986,-2.221874762813827e-06,0.0075176487028327625,1.0,0.572512040605142,0.9583350024998503,1.0,0.06610499896735687,0.5320341232127457,0.5833593303224152,0.0,1.0,2145.897720797721,375926.6705927841,0.005708288048341817
37027,0.4453140312205372,10.779777330436403,2.6673698199893288e-08,0.005549447315579943,327.98966142664295,7660.835996804899,-3.023305910162768e-06,0.009209590435221134,0.978695205779183,0.803215186248258,0.6954136452286902,0.978695205779183,1.0,0.3313566094228702,1.0,0.0,0.978695205779183,2318.119047619048,1107084.2588755123,0.002093895770836457
37064,0.43204322637603015,10.253602962783317,-9.038778056625694e-07,0.00540305557069576,246.27421794940176,5735.810993892384,-2.354425513616211e-06,0.008788718574126317,0.90949071524147,0.5221819898777489,0.6584584966862349,0.90949071524147,0.6691209851480104,0.49884355505228184,0.896360299708746,0.0,0.90949071524147,2253.689886480908,857442.1853452284,0.002628386992148648
37215,0.42549363406388513,11.349025856697994,2.0267187636133256e-07,0.005528850652852856,321.7504976740391,7094.738073030764,-1.938417566899151e-06,0.008086921774535221,0.8753359518716108,0.8563678923142796,0.6902142213734686,0.8753359518716108,0.9747366193204743,0.6030115060236985,0.7235428303113408,0.0,0.8753359518716108,2457.333333333333,1130698.5348115785,0.002173287801900997
37122,0.41063102707717025,11.076774345295053,6.782636410924685e-07,0.005482904934981138,138.18944995168556,3125.805605401252,-1.0335813970907423e-06,0.0071848533288557444,0.797830543825196,1.0,0.6786156791866642,0.797830543825196,0.23146832080738752,0.8295815283455853,0.5014084659249409,0.0,0.797830543825196,2402.376923076923,544697.661883351,0.004410477758928586
37205,0.39674287084808324,10.930469365700988,-9.80148250851671e-07,0.006131576500292046,266.1616771769941,5911.344748017818,-1.50339643069075e-06,0.007707603389729037,0.7254066940584689,0.499147771018152,0.8423664020863517,0.7254066940584689,0.749648516262341,0.7119403395849162,0.6301356740001258,0.0,0.7254066940584689,2136.5396825396824,976941.7944693392,0.002186967222238885
37216,0.39662464977085987,10.822525305750942,-4.080191505772021e-08,0.006593923901966412,128.78087476574518,2993.7030487004326,-6.195764645680881e-07,0.0074816761872097915,0.724790195698654,0.7828370694087949,0.959081432162754,0.724790195698654,0.19337148187201705,0.9332479266758937,0.5745010979659231,0.0,0.724790195698654,2022.5853174603176,505746.35035708087,0.00399920892366752
37174,0.3911678614437082,9.479174688328872,1.897684806680874e-07,0.005102987358412032,136.95402467766888,2940.4538303209533,-2.2808167390847296e-06,0.007424077810001987,0.6963341781038372,0.8524709747114876,0.5827092434302727,0.6963341781038372,0.22646588454570662,0.5172751145380348,0.5603174969631117,0.0,0.6963341781038372,2188.755236576289,500593.59371345135,0.00437231971016627
37208,0.38996404527189094,11.046774575944031,-2.8536216582293113e-07,0.006526374415889962,120.41975423996153,2755.2612614206237,-1.7052475542368278e-06,0.006879831940363841,0.6900565268349199,0.7089781280257086,0.9420292323006876,0.6900565268349199,0.15951595585507075,0.6613970312010169,0.42629694574991733,0.0,0.6900565268349199,2085.7263866737558,497686.9328532531,0.004190840162742928
37206,0.38564205831245724,9.099804439159676,-5.518147552572555e-07,0.005340527140980553,158.00423905060302,3667.248134645627,-3.8503493886185107e-07,0.007558581104399638,0.667518262641995,0.6285075440987442,0.6426738128566919,0.667518262641995,0.3117015988458989,0.9919768772724681,0.593438934645586,0.0,0.667518262641995,2025.8135769459295,614638.8014848682,0.0032959415709712613
37086,0.385583415416321,9.480246034641903,-1.51071732381019e-07,0.005563897304380687,81.02494076040624,1895.9994438860417,-2.9372583921129473e-06,0.006907249967568371,0.6672124521204543,0.7495347974798043,0.6990614020266626,0.6672124521204543,0.0,0.35290281716279615,0.43304863524197096,0.0,0.6672124521204543,2036.3715249662616,340828.4217111792,0.0059747702810181115
37167,0.3675728369461397,8.781687783560262,3.218858246476064e-07,0.005519907947075563,92.63048433493147,2170.336949744734,-2.2606013380387242e-06,0.006821321988251704,0.5732910267116322,0.8923713556365976,0.6879567237213107,0.5732910267116322,0.04699271840616325,0.5223370296327962,0.41188886941717495,0.0,0.5732910267116322,1897.2293391430649,393951.1150883791,0.004815900416267231
37067,0.35766533994779115,8.108418986320679,4.7190865063084697e-07,0.004934364084152494,251.76666553800945,5752.191404767619,-2.2434413063189245e-06,0.008457007282927934,0.5216254879362333,0.9376793199347655,0.5401419651120424,0.5216254879362333,0.6913607916021094,0.5266338834716768,0.814676390707093,0.0,0.5216254879362333,1940.435221783048,885856.3621090371,0.0021904625905302313
37128,0.3534074530412969,8.784906244510365,6.602898646049229e-07,0.00533621357933467,106.64276017005871,2322.7192400660188,-2.4117934070877868e-06,0.00675941512532929,0.49942149220397,0.9945717912053467,0.6415848968696821,0.49942149220397,0.10373068404484366,0.48447869504987195,0.3966443037611086,0.0,0.49942149220397,1947.388888888889,425387.75485645,0.004577914776945209
38401,0.3424658645984866,9.182744446153743,-2.063843775146751e-06,0.006589401961555936,101.31396661728735,2372.220794116362,-4.083113422113588e-06,0.008723933131403227,0.44236338135612396,0.1718639873469206,0.9579399130169752,0.44236338135612396,0.0821535391862749,0.06598192652260092,0.880406883746008,0.0,0.44236338135612396,1691.9760683760685,355910.36670131626,0.0047539387066968825
37013,0.3419775975964672,8.668081680843898,-3.9243074350337836e-07,0.005437819436662922,90.78486890002878,2093.3123294210423,-1.397056305620694e-06,0.007246181238418888,0.4398171703676384,0.6766426533190582,0.6672342909206903,0.4398171703676384,0.039519523733159895,0.738567794714099,0.5165104643101012,0.0,0.4398171703676384,1893.518267135914,362326.05701204296,0.005226006329081039
37130,0.3332492599932936,8.740501803547698,3.254016709201278e-07,0.006756016080732101,83.66897227406933,2008.595519929228,-2.9080612409891614e-06,0.006979765857724777,0.394300702892886,0.8934331663067355,1.0,0.394300702892886,0.010706110194728587,0.3602137530013274,0.4509056739677562,0.0,0.394300702892886,1598.34126984127,357805.41611830774,0.004467068406009766
37129,0.3254883371883763,7.534802730590143,-8.459551322159454e-07,0.004904126806246107,104.02551906104411,2417.709555398224,-2.4349484587355346e-06,0.007066149236945717,0.3538291026312689,0.539675050706154,0.5325088632767301,0.3538291026312689,0.09313305252098038,0.4786806945457525,0.47217758202384513,0.0,0.3538291026312689,1803.4444444444443,426701.4716247029,0.004226478145429574
37210,0.3225245565985429,6.139194469150822,-1.5922065274796435e-07,0.0035604733850459376,88.51428932086479,2039.4761638584716,-1.607016522033745e-06,0.0066740180144310565,0.3383736025174323,0.7470737653626289,0.19331684251548628,0.3383736025174323,0.03032558067506378,0.6859939780313663,0.3756152642900236,0.0,0.3383736025174323,1956.205128205128,377121.335746627,0.005187203541089028
37212,0.31853462522071363,8.216145903171757,2.7927453311156066e-07,0.004794807484322425,201.8210249446486,4481.249218083487,-1.2510369528773156e-06,0.007045905639080529,0.31756693920511636,0.8795024414366367,0.5049122813557596,0.31756693920511636,0.48912283446141935,0.7751308865912724,0.46719259583325695,0.0,0.31756693920511636,2012.5987506645404,793876.0078828629,0.0025351550250672155
37221,0.31239362872311077,7.673572131902978,-1.1665329545063017e-06,0.005285382191025998,118.21254188257117,2613.9209036824714,-8.210170713816491e-07,0.006523705652394491,0.28554291813103716,0.44285826011497803,0.6287530154883081,0.28554291813103716,0.15057859690179207,0.8828074112487232,0.33860084353256054,0.0,0.28554291813103716,1719.2752562907735,492219.0639498334,0.0034929066795876904
37075,0.31125871867263705,6.613029615570433,-1.247751824227107e-06,0.00478783750572257,124.23429988325725,2878.5519011126858,-4.1164586551054115e-06,0.0072833774139855235,0.27962459797115075,0.41832958172533835,0.5031527791741363,0.27962459797115075,0.17496166661491216,0.05763231536052086,0.5256700229407945,0.0,0.27962459797115075,1614.4304761904762,496310.7468779975,0.003252862216556704
37066,0.3059004861001149,7.015771439342856,-6.332875089531382e-07,0.004882945500395246,107.66105095512287,2480.0776262141926,-4.3466206286692305e-06,0.007227598777755616,0.251682528163873,0.6039021909364272,0.5271618520455911,0.251682528163873,0.10785390772763172,0.0,0.5119345331732328,0.0,0.251682528163873,1682.557264957265,430164.8303440917,0.003911424519785535
37115,0.3048315206231189,7.614979437444448,5.510068354453274e-07,0.005575198380942578,84.32878432623667,1964.181377511871,-1.5594780407088376e-06,0.007542125426170128,0.24610809525609573,0.9615675363454115,0.7019142470649176,0.24610809525609573,0.01337779564999266,0.6978975636022364,0.5893867237057543,0.0,0.24610809525609573,1632.8796296296296,329592.24394452147,0.004954241671732068
37214,0.29838542904211013,7.075990289091188,-2.104059461088904e-06,0.0053054655972015734,91.87692695073206,2112.064820653028,-3.529935789136704e-07,0.007130851823075818,0.2124930666990448,0.1597185631359613,0.633822872801943,0.2124930666990448,0.04394144297635069,1.0,0.4881105945496742,0.0,0.2124930666990448,1580.4948148148148,370289.6962643291,0.004268265714006225
37204,0.2970412868097533,6.265089812876513,-2.6329163756470476e-06,0.004279894760257273,259.5209233572634,5856.544756122797,-9.407261022371829e-07,0.007678232823296631,0.20548364417415685,0.0,0.37492765538328826,0.20548364417415685,0.7227590326072832,0.8528323962149931,0.6229031717023464,0.0,0.20548364417415685,1697.3174603174602,970375.2230654452,0.0017491352004594491
37076,0.29206461753560903,6.9162970552758,-1.741306753928753e-06,0.005253148168959375,97.41744535913108,2210.1811034037364,-1.3182925376337656e-06,0.006877823000088248,0.17953134770629056,0.2692724699988535,0.6206158553326228,0.17953134770629056,0.06637589593567365,0.7582901591226006,0.42580224418558876,0.0,0.17953134770629056,1558.0405875800614,398683.26185104455,0.003907965888375254
37211,0.2824026261432061,7.023784476318075,-1.6076567052602564e-06,0.005261623819795822,95.0640889261483,2153.058588569679,-7.102988384165888e-07,0.006527704303874083,0.12914606966734954,0.3096357386803613,0.6227554495829863,0.12914606966734954,0.056846776041001544,0.9105311399759305,0.3395855115021321,0.0,0.12914606966734954,1581.3739837398373,405152.7328007095,0.003903155170170601
37209,0.27529037560160563,6.135616094742246,-5.726659792345638e-07,0.0037568719780071446,138.0520009514183,3061.9606440312104,-1.0235505522122917e-06,0.0067319247459586605,0.09205716051111534,0.6222103256231869,0.24289572541050672,0.09205716051111534,0.230911767628875,0.8320932413206525,0.38987479754737997,0.0,0.09205716051111534,1850.6204678362571,562353.1995194672,0.0032908507845560743
37203,0.25763729265582885,5.352027075977323,-2.5102261394754347e-06,0.0027946804980594087,137.5419148796466,2829.7219597937387,-2.9119418985336297e-06,0.005148676905829797,0.0,0.037053327077162274,0.0,0.0,0.22884634682546778,0.359242040446269,0.0,0.0,0.0,2116.471466244726,649652.8281532809,0.0032578500000701293
